lat,lon,year,country,index_all,ea_id,index_rep,et_index,n,geolev1,geolev2,rooms,electric,phone,radio,tv,auto,floor_qual,toilet_qual,watsup_qual
-9.82215976715088,34.453540802002,2008,tanzania,-0.456510654055726,1105003001,-0.3803336914194,,1.0,TZA.17,TZA.17.1,4.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0
-9.82215976715088,34.453540802002,2012,tanzania,-0.751746710461862,1105003001,-0.651514438746265,,1.0,TZA.17,TZA.17.1,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
-9.92298030853271,39.3283500671387,2008,tanzania,-0.670055436249743,802024002,-0.720385068133453,,4.0,TZA.10,TZA.10.2,2.5,0.0,0.0,0.5,0.0,0.0,1.0,3.25,5.0
-9.92298030853271,39.3283500671387,2012,tanzania,-0.672272019307453,802024002,-0.608722583251587,,4.0,TZA.10,TZA.10.2,3.25,0.0,0.0,0.75,0.0,0.0,1.0,3.25,4.0
-9.97159957885742,33.3739013671875,2010,malawi,-0.356143748958429,10103414,-0.346054097401713,,16.0,MWI.5,MWI.5.6,3.1875,0.0625,0.0,0.5,0.0625,0.0,2.375,3.625,4.0625
-9.97159957885742,33.3739013671875,2016,malawi,-0.104362525850508,10103414,-0.0946253748634645,,16.0,MWI.5,MWI.5.6,3.5,0.125,0.0,0.75,0.1875,0.0,2.625,3.8125,3.8125
-9.9753999710083,33.9259986877441,2010,malawi,-0.295480072991572,10220103,-0.280631457083037,,13.0,MWI.8,MWI.8.1,3.69230769230769,0.0,0.0,0.846153846153846,0.0,0.0,2.46153846153846,3.53846153846154,3.30769230769231
-9.9753999710083,33.9259986877441,2016,malawi,-0.200247982062009,10220103,-0.14957829198594,,13.0,MWI.8,MWI.8.1,4.23076923076923,0.0,0.0,0.692307692307692,0.0,0.0,3.23076923076923,3.53846153846154,3.46153846153846
-9.99361991882324,39.6832313537598,2008,tanzania,-0.465688757473094,806012001,-0.0826005598017713,,1.0,TZA.10,TZA.10.3,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0
-9.99361991882324,39.6832313537598,2012,tanzania,-0.410264358025763,806012001,0.581682083066922,,1.0,TZA.10,TZA.10.3,3.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,5.0
0.0393440015614033,32.5403861999512,2005,uganda,-0.704075140142306,1130010,-0.699210214333457,,7.0,UGA.32,UGA.32.1,2.0,0.0,0.142857142857143,0.142857142857143,0.142857142857143,0.0,1.42857142857143,3.0,3.85714285714286
0.0393440015614033,32.5403861999512,2009,uganda,0.0512791640701957,1130010,0.0565448520043963,,6.0,UGA.32,UGA.32.1,1.33333333333333,0.166666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.0,3.0,3.83333333333333,4.0
0.0393440015614033,32.5403861999512,2013,uganda,-0.561866456235061,1130010,-0.561946248007901,,7.0,UGA.32,UGA.32.1,1.28571428571429,0.142857142857143,0.428571428571429,0.571428571428571,0.142857142857143,0.0,1.85714285714286,1.42857142857143,4.0
0.0584140010178089,29.9493350982666,2005,uganda,0.185821016673689,4060013,0.181632368732544,,9.0,UGA.21,UGA.21.2,5.66666666666667,0.0,0.111111111111111,0.666666666666667,0.666666666666667,0.0,1.66666666666667,4.0,3.77777777777778
0.0584140010178089,29.9493350982666,2009,uganda,-0.243747138633131,4060013,-0.23986195692699,,10.0,UGA.21,UGA.21.2,3.9,0.0,0.6,0.7,0.0,0.0,1.0,3.6,3.5
0.0584140010178089,29.9493350982666,2013,uganda,-0.024188228499005,4060013,-0.0167680304213783,,10.0,UGA.21,UGA.21.2,2.7,0.0,0.8,0.9,0.0,0.0,1.6,4.0,4.3
0.0716100037097931,32.0928726196289,2005,uganda,0.403721375098383,1060007,0.398007470651409,,10.0,UGA.42,UGA.42.3,4.9,0.0,0.1,1.0,1.0,0.0,1.9,3.8,3.7
0.0716100037097931,32.0928726196289,2009,uganda,-0.116231863694516,1060007,-0.11019052180086,,9.0,UGA.42,UGA.42.3,3.44444444444444,0.111111111111111,0.666666666666667,0.666666666666667,0.0,0.0,1.66666666666667,3.55555555555556,3.0
0.0716100037097931,32.0928726196289,2013,uganda,0.343443014746175,1060007,0.352651467635453,,10.0,UGA.42,UGA.42.3,2.9,0.0,0.9,1.0,0.2,0.1,2.5,3.9,2.7
0.145366996526718,31.2310581207275,2005,uganda,-0.643648390396078,1110001,-0.643891295901161,,8.0,UGA.53,UGA.53.1,2.75,0.0,0.0,0.375,0.375,0.0,1.0,2.625,3.5
0.145366996526718,31.2310581207275,2009,uganda,0.199023817792213,1110001,0.20354885423698,,8.0,UGA.53,UGA.53.1,4.625,0.0,1.0,0.875,0.0,0.0,1.75,3.75,3.25
0.145366996526718,31.2310581207275,2013,uganda,-0.0424999243659521,1110001,-0.0334213675213611,,8.0,UGA.53,UGA.53.1,2.125,0.0,1.0,0.875,0.0,0.0,1.75,3.5,3.25
0.213035002350807,31.0526390075684,2005,uganda,-0.477773434205692,1070008,-0.474737833263926,,4.0,UGA.43,UGA.43.2,2.25,0.0,0.0,0.5,0.5,0.0,1.0,3.5,3.25
0.213035002350807,31.0526390075684,2009,uganda,-0.739737971519902,1070008,-0.733171207767889,,4.0,UGA.43,UGA.43.2,2.0,0.0,0.25,0.5,0.0,0.0,1.0,2.75,3.5
0.213035002350807,31.0526390075684,2013,uganda,0.0271072859938698,1070008,0.040773184121236,,4.0,UGA.43,UGA.43.2,2.0,0.0,1.0,1.0,0.0,0.0,1.75,4.0,2.5
0.218554005026817,32.5398979187012,2005,uganda,1.13124354529704,1130003,1.11802813977916,,2.0,UGA.57,UGA.57.3,4.5,0.5,0.5,1.0,1.0,0.0,4.0,3.5,5.0
0.218554005026817,32.5398979187012,2009,uganda,0.983792489761832,1130003,0.97760600814717,,2.0,UGA.57,UGA.57.3,2.0,0.5,0.5,1.0,1.0,0.0,4.0,4.0,5.0
0.218554005026817,32.5398979187012,2013,uganda,1.35463094962737,1130003,1.34001495484763,,2.0,UGA.57,UGA.57.3,2.0,1.0,1.0,1.0,1.0,0.0,4.0,3.5,3.0
0.261842012405396,32.556755065918,2005,uganda,1.12320624988921,1130007,1.11621313215685,,4.0,UGA.57,UGA.57.3,4.0,0.5,0.5,1.0,1.0,0.0,4.0,4.0,3.75
0.261842012405396,32.556755065918,2009,uganda,1.45183639910906,1130007,1.43240718282362,,4.0,UGA.57,UGA.57.3,4.0,1.0,0.75,0.75,1.0,0.0,4.0,4.25,4.25
0.261842012405396,32.556755065918,2013,uganda,1.31804642073,1130007,1.30378155031068,,4.0,UGA.57,UGA.57.3,2.0,0.5,1.0,0.75,1.0,0.25,4.0,4.0,4.5
0.265680998563766,32.4627532958984,2005,uganda,2.13108739314851,1130012,2.09686970631352,,7.0,UGA.57,UGA.57.1,8.57142857142857,0.714285714285714,1.0,1.0,1.0,0.428571428571429,4.0,3.85714285714286,4.14285714285714
0.265680998563766,32.4627532958984,2009,uganda,1.6685108919395,1130012,1.64777792520106,,7.0,UGA.57,UGA.57.1,4.14285714285714,0.857142857142857,1.0,0.714285714285714,0.571428571428571,0.571428571428571,4.28571428571429,4.14285714285714,3.42857142857143
0.265680998563766,32.4627532958984,2013,uganda,1.78599101224666,1130012,1.76097260612063,,7.0,UGA.57,UGA.57.1,3.28571428571429,0.857142857142857,1.0,0.857142857142857,0.714285714285714,0.714285714285714,4.42857142857143,3.71428571428571,3.71428571428571
0.273187011480331,32.6248092651367,2005,uganda,0.965510904043384,1020017,0.955229176864941,,4.0,UGA.16,UGA.16.1,4.5,0.75,0.25,0.75,0.75,0.0,4.0,4.0,4.5
0.273187011480331,32.6248092651367,2009,uganda,0.983960118990377,1020017,0.97525839467245,,4.0,UGA.16,UGA.16.1,2.75,0.75,1.0,0.5,0.5,0.0,4.0,4.0,4.5
0.273187011480331,32.6248092651367,2013,uganda,0.736647715471802,1020017,0.732407765778366,,4.0,UGA.16,UGA.16.1,1.75,0.5,1.0,0.5,0.5,0.0,4.25,3.25,4.75
0.289272993803024,32.6159744262695,2005,uganda,1.71004980772405,1020011,1.68898773283779,,2.0,UGA.16,UGA.16.1,4.0,0.5,1.0,1.0,1.0,0.5,4.0,4.0,4.0
0.289272993803024,32.6159744262695,2009,uganda,1.1214684600692,1020011,1.12101872272085,,2.0,UGA.16,UGA.16.1,3.5,0.5,1.0,1.0,0.5,0.0,4.0,4.5,4.0
0.289272993803024,32.6159744262695,2013,uganda,1.02820777319701,1020011,1.02578498270536,,2.0,UGA.16,UGA.16.1,3.0,0.5,1.0,1.0,0.5,0.0,4.0,4.0,4.5
0.289860010147095,32.553035736084,2005,uganda,1.346528065784,1020027,1.33387360007509,,3.0,UGA.16,UGA.16.1,6.33333333333333,0.333333333333333,0.666666666666667,1.0,1.0,0.0,4.0,4.0,4.66666666666667
0.289860010147095,32.553035736084,2009,uganda,1.01448038338406,1020027,1.00362765687626,,3.0,UGA.16,UGA.16.1,4.0,0.333333333333333,1.0,1.0,0.333333333333333,0.333333333333333,3.0,4.0,5.0
0.289860010147095,32.553035736084,2013,uganda,0.795017353065005,1020027,0.782740701349831,,3.0,UGA.16,UGA.16.1,3.33333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.0,4.0,3.33333333333333,4.66666666666667
0.301654994487762,32.6005516052246,2005,uganda,0.759823007110171,1020015,0.751777730112886,,5.0,UGA.16,UGA.16.1,4.4,0.4,0.6,0.6,0.6,0.0,3.4,4.0,5.0
0.301654994487762,32.6005516052246,2009,uganda,1.22255375339849,1020015,1.20292575915939,,5.0,UGA.16,UGA.16.1,3.2,0.8,1.0,0.6,0.4,0.4,3.4,4.2,5.0
