country,year1,year2,index1,index2,households
uganda,2009,2013,2689,2935,3.0
uganda,2005,2009,2569,2730,7.0
uganda,2005,2013,2569,2899,7.0
uganda,2009,2013,2730,2899,7.0
uganda,2005,2009,2570,2690,1.0
uganda,2005,2013,2570,2936,1.0
uganda,2009,2013,2690,2936,1.0
uganda,2005,2009,2571,2691,6.666666666666667
uganda,2005,2013,2571,2937,6.666666666666667
uganda,2009,2013,2691,2937,6.666666666666667
uganda,2005,2009,2572,2692,7.666666666666667
uganda,2005,2013,2572,2938,7.666666666666667
uganda,2009,2013,2692,2938,7.666666666666667
uganda,2005,2009,2573,2693,1.0
uganda,2005,2013,2573,2940,1.0
uganda,2009,2013,2693,2940,1.0
uganda,2005,2009,2574,2694,8.0
uganda,2005,2013,2574,2941,8.0
uganda,2009,2013,2694,2941,8.0
uganda,2005,2009,2575,2695,5.0
uganda,2005,2013,2575,2942,5.0
uganda,2009,2013,2695,2942,5.0
uganda,2005,2009,2576,2696,9.0
uganda,2005,2013,2576,2943,9.0
uganda,2009,2013,2696,2943,9.0
uganda,2005,2009,2577,2697,5.0
uganda,2005,2013,2577,2944,5.0
uganda,2009,2013,2697,2944,5.0
uganda,2005,2009,2578,2698,6.0
uganda,2005,2013,2578,2945,6.0
uganda,2009,2013,2698,2945,6.0
uganda,2005,2009,2579,2699,8.0
uganda,2005,2013,2579,2946,8.0
uganda,2009,2013,2699,2946,8.0
uganda,2005,2009,2580,2731,8.666666666666666
uganda,2005,2013,2580,2900,8.666666666666666
uganda,2009,2013,2731,2900,8.666666666666666
uganda,2005,2009,2581,2700,6.666666666666667
uganda,2005,2013,2581,2947,6.666666666666667
uganda,2009,2013,2700,2947,6.666666666666667
uganda,2005,2009,2582,2701,7.0
uganda,2005,2013,2582,2948,7.0
uganda,2009,2013,2701,2948,7.0
uganda,2005,2009,2583,2702,1.0
uganda,2005,2013,2583,2949,1.0
uganda,2009,2013,2702,2949,1.0
uganda,2005,2009,2584,2703,8.666666666666666
uganda,2005,2013,2584,2951,8.666666666666666
uganda,2009,2013,2703,2951,8.666666666666666
uganda,2005,2009,2585,2704,5.666666666666667
uganda,2005,2013,2585,2952,5.666666666666667
uganda,2009,2013,2704,2952,5.666666666666667
uganda,2005,2009,2586,2705,8.0
uganda,2005,2013,2586,2953,8.0
uganda,2009,2013,2705,2953,8.0
uganda,2005,2009,2587,2706,6.0
uganda,2005,2013,2587,2954,6.0
uganda,2009,2013,2706,2954,6.0
uganda,2005,2009,2588,2707,6.0
uganda,2005,2013,2588,2955,6.0
uganda,2009,2013,2707,2955,6.0
uganda,2005,2009,2589,2708,8.0
uganda,2005,2013,2589,2956,8.0
uganda,2009,2013,2708,2956,8.0
uganda,2005,2009,2590,2709,8.0
uganda,2005,2013,2590,2957,8.0
uganda,2009,2013,2709,2957,8.0
uganda,2005,2009,2591,2732,7.0
uganda,2005,2013,2591,2901,7.0
uganda,2009,2013,2732,2901,7.0
uganda,2005,2009,2592,2710,10.0
uganda,2005,2013,2592,2958,10.0
uganda,2009,2013,2710,2958,10.0
uganda,2005,2009,2593,2711,9.0
uganda,2005,2013,2593,2959,9.0
uganda,2009,2013,2711,2959,9.0
uganda,2005,2009,2594,2712,7.0
uganda,2005,2013,2594,2961,7.0
uganda,2009,2013,2712,2961,7.0
uganda,2005,2009,2595,2713,9.666666666666666
uganda,2005,2013,2595,2962,9.666666666666666
uganda,2009,2013,2713,2962,9.666666666666666
uganda,2005,2009,2596,2714,8.0
uganda,2005,2013,2596,2963,8.0
uganda,2009,2013,2714,2963,8.0
uganda,2005,2009,2597,2715,7.0
uganda,2005,2013,2597,2964,7.0
uganda,2009,2013,2715,2964,7.0
uganda,2005,2009,2598,2733,5.0
uganda,2005,2013,2598,2902,5.0
uganda,2009,2013,2733,2902,5.0
uganda,2005,2009,2599,2734,8.0
uganda,2005,2013,2599,2903,8.0
uganda,2009,2013,2734,2903,8.0
uganda,2005,2009,2600,2735,4.0
uganda,2005,2013,2600,2904,4.0
uganda,2009,2013,2735,2904,4.0
uganda,2005,2009,2601,2718,4.0
uganda,2005,2013,2601,2905,4.0
uganda,2009,2013,2718,2905,4.0
uganda,2005,2009,2602,2736,8.0
uganda,2005,2013,2602,2906,8.0
uganda,2009,2013,2736,2906,8.0
uganda,2005,2009,2603,2737,4.0
uganda,2005,2013,2603,2907,4.0
uganda,2009,2013,2737,2907,4.0
uganda,2005,2009,2604,2738,9.0
uganda,2005,2013,2604,2908,9.0
uganda,2009,2013,2738,2908,9.0
uganda,2005,2009,2605,2739,1.0
uganda,2005,2013,2605,2909,1.0
uganda,2009,2013,2739,2909,1.0
uganda,2005,2009,2606,2740,7.0
uganda,2005,2013,2606,2910,7.0
uganda,2009,2013,2740,2910,7.0
uganda,2005,2009,2607,2741,8.0
uganda,2005,2013,2607,2911,8.0
uganda,2009,2013,2741,2911,8.0
uganda,2005,2009,2608,2742,1.0
uganda,2005,2013,2608,2912,1.0
uganda,2009,2013,2742,2912,1.0
uganda,2005,2009,2609,2743,8.0
uganda,2005,2013,2609,2913,8.0
uganda,2009,2013,2743,2913,8.0
uganda,2005,2009,2610,2744,1.0
uganda,2005,2013,2610,2914,1.0
uganda,2009,2013,2744,2914,1.0
uganda,2005,2009,2611,2745,7.0
uganda,2005,2013,2611,2915,7.0
uganda,2009,2013,2745,2915,7.0
uganda,2005,2009,2612,2719,8.0
uganda,2005,2013,2612,2916,8.0
uganda,2009,2013,2719,2916,8.0
uganda,2005,2009,2613,2746,8.0
uganda,2005,2013,2613,2917,8.0
uganda,2009,2013,2746,2917,8.0
uganda,2005,2009,2614,2747,6.0
uganda,2005,2013,2614,2918,6.0
uganda,2009,2013,2747,2918,6.0
uganda,2005,2009,2615,2748,5.0
uganda,2005,2013,2615,2919,5.0
uganda,2009,2013,2748,2919,5.0
uganda,2005,2009,2616,2749,8.333333333333334
uganda,2005,2013,2616,2920,8.333333333333334
uganda,2009,2013,2749,2920,8.333333333333334
uganda,2005,2009,2617,2750,1.0
uganda,2005,2013,2617,2921,1.0
uganda,2009,2013,2750,2921,1.0
uganda,2005,2009,2618,2751,10.0
uganda,2005,2013,2618,2922,10.0
uganda,2009,2013,2751,2922,10.0
uganda,2005,2009,2619,2752,4.0
uganda,2005,2013,2619,2923,4.0
uganda,2009,2013,2752,2923,4.0
uganda,2005,2009,2620,2753,4.0
uganda,2005,2013,2620,2924,4.0
uganda,2009,2013,2753,2924,4.0
uganda,2005,2009,2621,2754,7.666666666666667
uganda,2005,2013,2621,2925,7.666666666666667
uganda,2009,2013,2754,2925,7.666666666666667
uganda,2005,2009,2622,2755,1.0
uganda,2005,2013,2622,2926,1.0
uganda,2009,2013,2755,2926,1.0
uganda,2005,2009,2623,2720,1.0
uganda,2005,2013,2623,2927,1.0
uganda,2009,2013,2720,2927,1.0
uganda,2005,2009,2624,2756,1.0
uganda,2005,2013,2624,2928,1.0
uganda,2009,2013,2756,2928,1.0
uganda,2005,2009,2625,2757,7.0
uganda,2005,2013,2625,2929,7.0
uganda,2009,2013,2757,2929,7.0
uganda,2005,2009,2626,2758,7.0
uganda,2005,2013,2626,2930,7.0
uganda,2009,2013,2758,2930,7.0
uganda,2005,2009,2627,2759,7.0
uganda,2005,2013,2627,2931,7.0
uganda,2009,2013,2759,2931,7.0
uganda,2005,2009,2628,2760,1.0
uganda,2005,2013,2628,2932,1.0
uganda,2009,2013,2760,2932,1.0
uganda,2005,2009,2629,2761,7.0
uganda,2005,2013,2629,2933,7.0
uganda,2009,2013,2761,2933,7.0
uganda,2005,2009,2630,2762,1.0
uganda,2005,2013,2630,2934,1.0
uganda,2009,2013,2762,2934,1.0
uganda,2005,2009,2631,2763,4.0
uganda,2005,2013,2631,2939,4.0
uganda,2009,2013,2763,2939,4.0
uganda,2005,2009,2632,2764,1.0
uganda,2005,2013,2632,2950,1.0
uganda,2009,2013,2764,2950,1.0
uganda,2005,2009,2633,2765,1.0
uganda,2005,2013,2633,2960,1.0
uganda,2009,2013,2765,2960,1.0
uganda,2005,2009,2634,2721,3.6666666666666665
uganda,2005,2013,2634,2965,3.6666666666666665
uganda,2009,2013,2721,2965,3.6666666666666665
uganda,2005,2009,2635,2766,8.0
uganda,2005,2013,2635,2966,8.0
uganda,2009,2013,2766,2966,8.0
uganda,2005,2009,2636,2767,6.0
uganda,2005,2013,2636,2967,6.0
uganda,2009,2013,2767,2967,6.0
uganda,2005,2013,2637,2968,1.0
uganda,2005,2009,2638,2768,10.0
uganda,2005,2013,2638,2969,10.0
uganda,2009,2013,2768,2969,10.0
uganda,2005,2009,2639,2769,9.0
uganda,2005,2013,2639,2970,9.0
uganda,2009,2013,2769,2970,9.0
uganda,2005,2009,2640,2770,3.0
uganda,2005,2013,2640,2971,3.0
uganda,2009,2013,2770,2971,3.0
uganda,2005,2009,2641,2771,8.0
uganda,2005,2013,2641,2972,8.0
uganda,2009,2013,2771,2972,8.0
uganda,2005,2009,2642,2772,7.0
uganda,2005,2013,2642,2973,7.0
uganda,2009,2013,2772,2973,7.0
uganda,2005,2009,2643,2773,8.0
uganda,2005,2013,2643,2974,8.0
uganda,2009,2013,2773,2974,8.0
uganda,2005,2009,2644,2774,7.333333333333333
uganda,2005,2013,2644,2975,7.333333333333333
uganda,2009,2013,2774,2975,7.333333333333333
uganda,2005,2009,2645,2722,7.0
uganda,2005,2013,2645,2976,7.0
uganda,2009,2013,2722,2976,7.0
uganda,2005,2009,2646,2775,1.0
uganda,2005,2013,2646,2977,1.0
uganda,2009,2013,2775,2977,1.0
uganda,2005,2009,2647,2776,7.666666666666667
uganda,2005,2013,2647,2978,7.666666666666667
uganda,2009,2013,2776,2978,7.666666666666667
uganda,2005,2009,2648,2777,6.0
uganda,2005,2013,2648,2979,6.0
uganda,2009,2013,2777,2979,6.0
uganda,2005,2009,2649,2778,9.0
uganda,2005,2013,2649,2980,9.0
uganda,2009,2013,2778,2980,9.0
uganda,2005,2009,2650,2779,10.0
uganda,2005,2013,2650,2981,10.0
uganda,2009,2013,2779,2981,10.0
uganda,2005,2009,2651,2780,1.0
uganda,2005,2013,2651,2982,1.0
uganda,2009,2013,2780,2982,1.0
uganda,2005,2009,2652,2781,1.0
uganda,2005,2013,2652,2983,1.0
uganda,2009,2013,2781,2983,1.0
uganda,2005,2009,2653,2782,9.666666666666666
uganda,2005,2013,2653,2984,9.666666666666666
uganda,2009,2013,2782,2984,9.666666666666666
uganda,2005,2009,2654,2783,8.0
uganda,2005,2013,2654,2985,8.0
uganda,2009,2013,2783,2985,8.0
uganda,2005,2009,2655,2784,5.0
uganda,2005,2013,2655,2986,5.0
uganda,2009,2013,2784,2986,5.0
uganda,2005,2009,2656,2723,8.0
uganda,2005,2013,2656,2987,8.0
uganda,2009,2013,2723,2987,8.0
uganda,2005,2009,2657,2785,4.0
uganda,2005,2013,2657,2988,4.0
uganda,2009,2013,2785,2988,4.0
uganda,2005,2009,2658,2786,6.0
uganda,2005,2013,2658,2989,6.0
uganda,2009,2013,2786,2989,6.0
uganda,2005,2009,2659,2787,1.0
uganda,2005,2013,2659,2990,1.0
uganda,2009,2013,2787,2990,1.0
uganda,2005,2009,2660,2788,8.0
uganda,2005,2013,2660,2991,8.0
uganda,2009,2013,2788,2991,8.0
uganda,2005,2009,2661,2789,10.0
uganda,2005,2013,2661,2992,10.0
uganda,2009,2013,2789,2992,10.0
uganda,2005,2009,2662,2790,4.666666666666667
uganda,2005,2013,2662,2993,4.666666666666667
uganda,2009,2013,2790,2993,4.666666666666667
uganda,2005,2009,2663,2791,9.0
uganda,2005,2013,2663,2994,9.0
uganda,2009,2013,2791,2994,9.0
uganda,2005,2009,2664,2792,8.0
uganda,2005,2013,2664,2995,8.0
uganda,2009,2013,2792,2995,8.0
uganda,2005,2009,2665,2793,8.0
uganda,2005,2013,2665,2996,8.0
uganda,2009,2013,2793,2996,8.0
uganda,2005,2009,2666,2794,5.0
uganda,2005,2013,2666,2997,5.0
uganda,2009,2013,2794,2997,5.0
uganda,2005,2009,2667,2724,3.0
uganda,2005,2013,2667,2998,3.0
uganda,2009,2013,2724,2998,3.0
uganda,2005,2009,2668,2795,3.0
uganda,2005,2013,2668,2999,3.0
uganda,2009,2013,2795,2999,3.0
uganda,2005,2009,2669,2796,10.0
uganda,2005,2013,2669,3000,10.0
uganda,2009,2013,2796,3000,10.0
uganda,2005,2009,2670,2797,8.0
uganda,2005,2013,2670,3001,8.0
uganda,2009,2013,2797,3001,8.0
uganda,2005,2009,2671,2798,1.0
uganda,2005,2013,2671,3002,1.0
uganda,2009,2013,2798,3002,1.0
uganda,2005,2009,2672,2799,9.666666666666666
uganda,2005,2013,2672,3003,9.666666666666666
uganda,2009,2013,2799,3003,9.666666666666666
uganda,2005,2009,2673,2800,6.666666666666667
uganda,2005,2013,2673,3004,6.666666666666667
uganda,2009,2013,2800,3004,6.666666666666667
uganda,2005,2009,2674,2801,2.0
uganda,2005,2013,2674,3005,2.0
uganda,2009,2013,2801,3005,2.0
uganda,2005,2009,2675,2802,7.0
uganda,2005,2013,2675,3006,7.0
uganda,2009,2013,2802,3006,7.0
uganda,2005,2009,2676,2803,4.0
uganda,2005,2013,2676,3007,4.0
uganda,2009,2013,2803,3007,4.0
uganda,2005,2009,2677,2804,5.0
uganda,2005,2013,2677,3008,5.0
uganda,2009,2013,2804,3008,5.0
uganda,2005,2009,2678,2725,3.0
uganda,2005,2013,2678,3009,3.0
uganda,2009,2013,2725,3009,3.0
uganda,2005,2009,2679,2805,5.0
uganda,2005,2013,2679,3010,5.0
uganda,2009,2013,2805,3010,5.0
uganda,2005,2009,2680,2806,5.0
uganda,2005,2013,2680,3011,5.0
uganda,2009,2013,2806,3011,5.0
uganda,2005,2009,2681,2807,1.0
uganda,2005,2013,2681,3012,1.0
uganda,2009,2013,2807,3012,1.0
uganda,2005,2009,2682,2808,2.0
uganda,2005,2013,2682,3013,2.0
uganda,2009,2013,2808,3013,2.0
uganda,2005,2009,2683,2809,5.0
uganda,2005,2013,2683,3014,5.0
uganda,2009,2013,2809,3014,5.0
uganda,2005,2009,2684,2810,4.0
uganda,2005,2013,2684,3015,4.0
uganda,2009,2013,2810,3015,4.0
uganda,2005,2009,2685,2811,2.0
uganda,2005,2013,2685,3016,2.0
uganda,2009,2013,2811,3016,2.0
uganda,2005,2009,2686,2812,5.666666666666667
uganda,2005,2013,2686,3017,5.666666666666667
uganda,2009,2013,2812,3017,5.666666666666667
uganda,2005,2009,2687,2813,1.0
uganda,2005,2013,2687,3018,1.0
uganda,2009,2013,2813,3018,1.0
uganda,2005,2009,2688,2814,4.0
uganda,2005,2013,2688,3019,4.0
uganda,2009,2013,2814,3019,4.0
