country,year,lat,lon,index,et_index,n,geolev1,geolev2,rooms,electric,phone,radio,tv,auto,floor_qual,toilet_qual,watsup_qual,ea_id
ethiopia,2015,9.37107710036,42.1031932694,-0.229567024488879,1.08240989808922,11,ETH.8,ETH.8.14,2.09090909090909,1.0,0.0,0.363636363636364,0.272727272727273,0.0909090909090909,1.81818181818182,1.81818181818182,3.18181818181818,13010100405
ethiopia,2015,9.3723549327,38.3223627848,-0.600703192747497,0.57525686973868,9,ETH.8,ETH.8.12,2.0,0.555555555555556,0.0,0.444444444444444,0.222222222222222,0.0,1.0,1.77777777777778,5.0,4051302405
ethiopia,2015,9.37406026468,41.5884594299,-0.685727823429507,0.0593696784517904,10,ETH.8,ETH.8.14,1.2,0.9,0.0,0.3,0.0,0.0,1.0,2.0,3.0,4100903605
ethiopia,2015,9.38880972769,35.6143908552,0.660498054198369,3.04408290895319,11,ETH.8,ETH.8.13,8.18181818181818,1.0,0.272727272727273,0.818181818181818,0.454545454545455,0.0,2.09090909090909,1.90909090909091,4.81818181818182,4011600103
ethiopia,2015,9.39137371981,36.2194348147,-1.08115597600579,-0.385177999690804,5,ETH.4,ETH.4.2,1.8,0.0,0.0,0.2,0.0,0.0,1.0,1.8,3.4,6040500203
ethiopia,2015,9.40053953262,42.8585260119,-0.762887811382495,-0.187210083040027,10,ETH.9,ETH.9.3,1.8,0.7,0.0,0.4,0.0,0.0,1.6,1.0,1.2,5020408901
ethiopia,2015,9.47303240515,41.7186492241,-0.557791181641216,0.307909338671177,7,ETH.9,ETH.9.9,1.42857142857143,0.857142857142857,0.0,0.714285714285714,0.0,0.0,1.0,2.0,3.57142857142857,15010200704
ethiopia,2015,9.47651243141,34.4209015528,-0.908229997616057,-0.199121372274798,8,ETH.4,ETH.4.1,1.875,0.5,0.0,0.0,0.0,0.0,1.0,1.875,3.0,6060801401
ethiopia,2015,9.51321818808,41.8161343197,-0.822314460354038,-0.091246034617051,9,ETH.5,ETH.5.1,1.0,0.666666666666667,0.111111111111111,0.222222222222222,0.0,0.0,1.33333333333333,1.22222222222222,2.77777777777778,15010201002
ethiopia,2015,9.51787068443,40.1647901335,-0.958843964785322,-0.248468430181193,10,ETH.2,ETH.2.3,1.0,0.3,0.1,0.2,0.0,0.0,1.6,1.2,2.6,2030400601
ethiopia,2015,9.5268552421,41.940878737,-0.89528788695726,-0.409528750077421,8,ETH.5,ETH.5.1,1.0,0.875,0.0,0.125,0.0,0.0,1.0,1.125,2.0,15010201401
ethiopia,2015,9.55091666159,42.0823653656,-0.880044366992822,-0.0833045491256857,8,ETH.5,ETH.5.1,1.0,0.875,0.0,0.0,0.0,0.0,1.0,1.125,4.5,15010201605
ethiopia,2015,9.55152585441,41.358379098,-0.703318878143928,-0.140708600930818,8,ETH.9,ETH.9.9,1.625,0.875,0.0,0.375,0.0,0.0,1.0,1.75,1.5,5010401102
ethiopia,2015,9.55192525075,41.7853673729,-0.379095182705638,0.96723857390578,7,ETH.5,ETH.5.1,1.57142857142857,0.857142857142857,0.0,0.428571428571429,0.142857142857143,0.0,1.85714285714286,2.0,5.0,15010200404
ethiopia,2015,9.55408199803,39.5793387065,-1.12966127007721,-0.500419100593458,12,ETH.3,ETH.3.8,1.0,0.0,0.0,0.25,0.0,0.0,1.0,1.83333333333333,3.33333333333333,3051300702
ethiopia,2015,9.56552604162,41.5231782329,-1.01613091355854,-0.600288060913225,5,ETH.9,ETH.9.9,1.0,0.6,0.0,0.2,0.0,0.0,1.0,1.0,1.8,5010401701
ethiopia,2015,9.56789007387,41.9822667431,-0.826856070745766,-0.0256627453158886,11,ETH.5,ETH.5.1,1.27272727272727,0.636363636363636,0.0,0.363636363636364,0.0,0.0,1.0,1.45454545454545,4.09090909090909,15010201805
ethiopia,2015,9.56898165487,41.8673487349,-0.91667573917687,-0.0628379456739587,7,ETH.5,ETH.5.1,1.28571428571429,0.571428571428571,0.0,0.285714285714286,0.0,0.0,1.0,1.0,5.0,15010201201
ethiopia,2015,9.60298076521,42.0803290584,-0.761666512680019,0.144971795509359,9,ETH.5,ETH.5.1,1.11111111111111,1.0,0.0,0.111111111111111,0.0,0.0,1.0,1.22222222222222,5.0,15010202404
ethiopia,2015,9.61257094668,39.7830434463,-1.26170656203936,-0.631766837398039,4,ETH.3,ETH.3.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,4.0,3051500703
ethiopia,2015,9.62033298025,34.5342648788,-1.08470865224261,-0.470698770760723,10,ETH.4,ETH.4.1,1.0,0.1,0.0,0.2,0.0,0.0,1.0,2.0,3.0,6060800402
ethiopia,2015,9.63095228353,42.146104574,-0.685901706284245,0.232308007980174,9,ETH.5,ETH.5.1,1.33333333333333,0.666666666666667,0.0,0.555555555555556,0.0,0.0,1.33333333333333,1.55555555555556,4.11111111111111,15010202801
ethiopia,2015,9.66381415681,41.7895497706,-1.20859493420745,-0.668872657625253,5,ETH.9,ETH.9.9,1.6,0.0,0.0,0.2,0.0,0.0,1.0,1.0,3.0,5010301101
ethiopia,2015,9.67897313862,39.913593504,-1.29591021520408,-1.0288744065387,11,ETH.2,ETH.2.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.45454545454545,1.0,2030600601
ethiopia,2015,9.73443000378,34.7285555289,-0.221906597905722,1.263980911321,7,ETH.4,ETH.4.1,3.14285714285714,1.0,0.142857142857143,0.285714285714286,0.285714285714286,0.0,1.0,2.0,5.0,6030500102
ethiopia,2015,9.74422788621,34.7872968911,-0.780006285228299,0.098414133005483,8,ETH.4,ETH.4.1,3.0,0.125,0.125,0.5,0.0,0.0,1.0,1.875,3.0,6030503003
ethiopia,2015,9.74677172525,42.3089673942,-0.65445877676758,0.308180784521794,7,ETH.9,ETH.9.9,1.28571428571429,0.857142857142857,0.0,0.571428571428571,0.0,0.0,1.0,1.42857142857143,5.0,15010203102
ethiopia,2015,9.7591387282,37.044814049,-0.770183338125961,0.0099419917078327,10,ETH.8,ETH.8.6,2.5,0.4,0.0,0.5,0.0,0.0,1.0,1.8,3.0,4190100103
ethiopia,2015,9.77979055862,38.658246372,-0.995346271927039,-0.335586240987633,9,ETH.8,ETH.8.17,1.88888888888889,0.111111111111111,0.0,0.444444444444444,0.0,0.0,1.0,1.55555555555556,3.0,4060501004
ethiopia,2015,9.79007481406,37.5059416726,-1.01613357369086,-0.226214218122241,10,ETH.8,ETH.8.6,2.2,0.0,0.0,0.3,0.0,0.1,1.0,1.3,3.6,4190400101
ethiopia,2015,9.83705860887,34.9150151529,-0.790415179966369,0.0124666267830839,4,ETH.8,ETH.8.13,2.75,0.25,0.0,0.5,0.0,0.0,1.0,2.0,3.0,4010102202
ethiopia,2015,9.8440806253,37.1271346597,-0.891960338373102,-0.1200688659091,11,ETH.8,ETH.8.6,2.36363636363636,0.454545454545455,0.0,0.181818181818182,0.0,0.0,1.0,1.36363636363636,3.54545454545455,4190800704
ethiopia,2015,9.84708661386,36.3422982077,-0.258629807660667,1.28158643296599,6,ETH.8,ETH.8.16,3.5,0.833333333333333,0.0,0.166666666666667,0.333333333333333,0.166666666666667,1.0,1.83333333333333,5.0,4020401105
ethiopia,2015,9.89048905403,39.4845296,-0.415361174104944,0.758104085911076,8,ETH.3,ETH.3.8,1.75,1.0,0.0,0.625,0.25,0.0,1.0,1.375,4.75,3051100307
ethiopia,2015,9.8912342367,38.3744314394,-1.13864898526111,-0.337992694922772,11,ETH.8,ETH.8.17,2.09090909090909,0.0,0.0,0.181818181818182,0.0,0.0,1.0,1.0,4.72727272727273,4060102303
ethiopia,2015,9.91264985014,42.4725493546,-1.08694213956106,-0.263007453004502,7,ETH.9,ETH.9.9,1.28571428571429,0.285714285714286,0.0,0.0,0.0,0.0,1.0,1.28571428571429,5.0,5010202401
ethiopia,2015,9.99190626942,37.6925527139,-1.18682525686213,-0.621824660970196,9,ETH.3,ETH.3.7,1.77777777777778,0.111111111111111,0.0,0.0,0.0,0.0,1.0,1.11111111111111,3.0,3061102207
ethiopia,2015,10.0165864149,38.2492265926,0.359890411495865,2.56005252731287,6,ETH.8,ETH.8.17,2.83333333333333,1.0,0.166666666666667,0.5,0.5,0.166666666666667,2.5,2.5,5.0,4060100102
ethiopia,2015,10.0245110384,39.2131652933,-1.06540362772847,-0.325319611523046,8,ETH.3,ETH.3.8,1.125,0.0,0.0,0.375,0.0,0.0,1.0,1.875,4.0,3050400305
ethiopia,2015,10.081237992,34.6831901825,-0.443750303249158,0.742331816883153,12,ETH.4,ETH.4.1,2.5,0.833333333333333,0.0,0.583333333333333,0.0833333333333333,0.0,1.0,2.0,5.0,6030304202
ethiopia,2015,10.1249269842,39.6713085476,0.14321642163701,2.14768872814961,9,ETH.3,ETH.3.8,2.44444444444444,1.0,0.333333333333333,0.333333333333333,0.666666666666667,0.0,1.66666666666667,2.0,5.0,3050900104
ethiopia,2015,10.1255685035,39.3173063282,-1.17001879930202,-0.645241989747248,9,ETH.3,ETH.3.8,1.0,0.222222222222222,0.0,0.111111111111111,0.0,0.0,1.0,1.11111111111111,3.0,3052100808
ethiopia,2015,10.1771510236,38.9727796823,-0.806056374391713,-0.115507639504573,4,ETH.3,ETH.3.8,1.5,0.75,0.0,0.25,0.0,0.0,1.0,1.5,3.0,3050101504
ethiopia,2015,10.4180717415,38.1697121297,-0.692933638028222,0.0790219572180118,9,ETH.3,ETH.3.7,2.44444444444444,0.777777777777778,0.0,0.222222222222222,0.0,0.0,1.0,1.77777777777778,2.77777777777778,3060602103
ethiopia,2015,10.4216173585,37.5765488785,-0.617865308520809,0.610285152153654,10,ETH.3,ETH.3.7,2.4,0.3,0.0,0.1,0.3,0.1,1.3,2.0,3.8,3060901807
ethiopia,2015,10.4376029071,38.3184384011,-0.15632943563524,1.35178470234453,8,ETH.3,ETH.3.7,3.25,0.875,0.0,0.375,0.5,0.0,1.375,2.0,4.0,3061400105
ethiopia,2015,10.4624101433,42.2434955736,-0.649371567451284,0.160079715219038,9,ETH.9,ETH.9.9,1.33333333333333,0.777777777777778,0.0,0.222222222222222,0.111111111111111,0.0,1.33333333333333,2.0,2.33333333333333,5010200101
ethiopia,2015,10.4822087828,34.7861778123,-0.702014075024792,0.330673716400243,11,ETH.4,ETH.4.1,1.72727272727273,0.363636363636364,0.0,0.0909090909090909,0.272727272727273,0.0,1.54545454545455,2.0,3.0,6030100301
ethiopia,2015,10.4981528016,42.594943322,-1.09744292093309,-0.458245234347129,6,ETH.9,ETH.9.9,1.5,0.0,0.0,0.166666666666667,0.0,0.0,1.0,2.0,3.0,5010100902
ethiopia,2015,10.5281537836,39.8131068222,-1.21654730661386,-0.650936891100355,9,ETH.3,ETH.3.8,1.66666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.33333333333333,3.0,3050701204
ethiopia,2015,10.5685626516,39.2356643786,-1.08681208683635,-0.499818837272373,9,ETH.3,ETH.3.5,1.11111111111111,0.0,0.222222222222222,0.111111111111111,0.0,0.0,1.0,1.77777777777778,1.88888888888889,3041402101
ethiopia,2015,10.5738928409,39.9354279996,0.228054633722843,2.32526649153325,7,ETH.3,ETH.3.9,2.28571428571429,1.0,0.0,0.428571428571429,0.571428571428571,0.0,3.28571428571429,2.14285714285714,5.0,3100400103
ethiopia,2015,10.5773759639,37.0449675094,-0.793604874307367,0.0135394705735163,6,ETH.3,ETH.3.6,2.83333333333333,0.333333333333333,0.0,0.333333333333333,0.0,0.0,1.0,2.0,3.0,3071001703
ethiopia,2015,10.5792188385,38.6062533111,-1.22893026396317,-0.668410865935709,11,ETH.3,ETH.3.5,1.18181818181818,0.0,0.0,0.181818181818182,0.0,0.0,1.0,1.09090909090909,3.36363636363636,3041600204
ethiopia,2015,10.5794319268,37.798498412,-1.1190270376556,-0.461632192176432,9,ETH.3,ETH.3.7,2.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.66666666666667,3.0,3061601207
ethiopia,2015,10.5883521237,39.9074958295,-0.655085264636806,0.588551430266704,8,ETH.3,ETH.3.9,1.75,0.375,0.0,0.125,0.125,0.0,2.125,1.875,4.5,3100400408
ethiopia,2015,10.5892768292,37.4615982338,-1.06810972427521,-0.17650441754177,8,ETH.3,ETH.3.6,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.75,3070801402
ethiopia,2015,10.7206898499,39.8860291278,-0.0799931112948816,1.7062674244267,7,ETH.3,ETH.3.9,3.28571428571429,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,1.85714285714286,2.0,5.0,3100101106
ethiopia,2015,10.7561984007,38.7696742804,0.403651896829537,2.62017372135171,4,ETH.3,ETH.3.5,3.0,1.0,0.25,0.5,0.5,0.0,2.5,3.25,5.0,3041200105
ethiopia,2015,10.7927763733,37.144541492,-1.02726200161176,-0.309039178835826,8,ETH.3,ETH.3.6,2.5,0.0,0.0,0.125,0.0,0.0,1.0,2.0,3.0,3070502405
ethiopia,2015,10.8293373184,37.064423275,-1.04192543406609,-0.334935516653239,10,ETH.3,ETH.3.1,2.8,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.8,3090203201
ethiopia,2015,10.9070459818,38.0365174999,-1.00614165245055,-0.146898596258128,12,ETH.3,ETH.3.7,2.91666666666667,0.0,0.0,0.0833333333333333,0.0,0.0,1.0,1.83333333333333,4.0,3060202603
ethiopia,2015,10.9346269955,37.0039728964,-1.05286511519308,-0.175231459330925,7,ETH.3,ETH.3.1,2.71428571428571,0.0,0.0,0.0,0.0,0.0,1.0,1.71428571428571,4.42857142857143,3090202501
ethiopia,2015,10.9370696143,36.6547551047,-1.13235026328826,-0.597228402764622,6,ETH.3,ETH.3.1,1.5,0.0,0.0,0.166666666666667,0.0,0.0,1.0,1.83333333333333,2.33333333333333,3090400702
ethiopia,2015,10.9436292122,40.0054371148,-1.11506942393735,-0.442560103961705,8,ETH.3,ETH.3.2,2.25,0.0,0.125,0.125,0.0,0.0,1.0,1.0,3.0,3120100504
ethiopia,2015,10.9551945389,38.2846965084,-0.822591514392368,0.107676048175771,10,ETH.3,ETH.3.7,2.4,0.3,0.0,0.4,0.0,0.0,1.0,1.8,4.4,3060402001
ethiopia,2015,10.9686100623,37.1784774038,-0.21631146720418,1.22603511325229,5,ETH.3,ETH.3.6,2.2,0.8,0.0,0.6,0.6,0.0,1.0,2.0,4.2,3070500105
ethiopia,2015,10.9878391908,39.9234074653,-1.23443354050765,-0.568738157326575,9,ETH.3,ETH.3.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.44444444444444,4.11111111111111,3120100303
ethiopia,2015,11.003906691,39.9387898351,-1.11899157241643,-0.535464068499605,9,ETH.3,ETH.3.5,1.0,0.333333333333333,0.0,0.0,0.0,0.0,1.0,1.33333333333333,3.22222222222222,3120100101
ethiopia,2015,11.0268833144,38.9229352692,-0.996096841913221,-0.216319440932332,9,ETH.3,ETH.3.5,2.0,0.0,0.0,0.333333333333333,0.0,0.0,1.0,2.0,3.66666666666667,3041100903
ethiopia,2015,11.0636624461,37.0703789795,-1.04975931031519,-0.326504763282539,6,ETH.3,ETH.3.1,2.0,0.0,0.0,0.166666666666667,0.0,0.0,1.0,2.0,3.33333333333333,3090501102
ethiopia,2015,11.0874300942,39.7843913054,-0.440147745854894,0.644365897195865,8,ETH.3,ETH.3.5,3.0,0.5,0.0,0.75,0.375,0.0,1.0,1.625,2.75,3040901203
ethiopia,2015,11.1136181517,40.017211804,-0.76549613922117,-0.0003208812394402,9,ETH.3,ETH.3.9,1.0,0.888888888888889,0.222222222222222,0.111111111111111,0.0,0.0,1.0,1.11111111111111,3.0,3100201601
ethiopia,2015,11.115608637,36.3763433187,-0.736521776637094,0.370493222079046,3,ETH.4,ETH.4.3,1.66666666666667,0.0,0.333333333333333,0.333333333333333,0.333333333333333,0.0,1.0,1.66666666666667,3.0,6020400402
ethiopia,2015,11.1913400617,36.9496969313,-0.924450306073865,-0.211295844971626,7,ETH.3,ETH.3.1,1.71428571428571,0.142857142857143,0.0,0.428571428571429,0.0,0.0,1.0,2.14285714285714,3.0,3090101202
ethiopia,2015,11.2140035523,40.2055920948,-0.875863406540162,0.0701597077675289,5,ETH.2,ETH.2.5,1.6,0.2,0.0,0.6,0.0,0.0,1.6,1.0,4.6,2010501103
ethiopia,2015,11.2385732357,38.311340877,-1.21744601939775,-0.663469691347112,9,ETH.3,ETH.3.4,1.0,0.111111111111111,0.0,0.0,0.0,0.0,1.0,1.33333333333333,3.22222222222222,3020703703
ethiopia,2015,11.2828210609,36.9596879306,-0.909951241121482,-0.153923767107656,4,ETH.3,ETH.3.6,2.25,0.0,0.0,0.5,0.0,0.0,1.0,2.25,3.0,3071301304
ethiopia,2015,11.3323287202,36.2720183518,-0.633071763961275,0.194122747974447,9,ETH.4,ETH.4.3,2.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6020100802
ethiopia,2015,11.3563674371,39.4349241782,-1.09594046957901,-0.517865424883208,7,ETH.3,ETH.3.5,1.57142857142857,0.142857142857143,0.0,0.142857142857143,0.0,0.0,1.0,1.57142857142857,2.71428571428571,3040301401
ethiopia,2015,11.3744751246,37.4523245003,-1.18711435422282,-0.371041316434105,10,ETH.3,ETH.3.6,1.9,0.0,0.0,0.0,0.0,0.0,1.0,1.1,5.0,3070300105
ethiopia,2015,11.3962743181,37.042616257,-0.941718707301556,-0.495762634840383,10,ETH.3,ETH.3.6,2.4,0.6,0.0,0.1,0.0,0.0,1.0,1.0,1.2,3070401302
ethiopia,2015,11.4159600258,39.8485705676,-0.607984434666244,0.665720818708967,6,ETH.3,ETH.3.5,3.16666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.0,1.0,2.0,4.66666666666667,3040600801
ethiopia,2015,11.5223288693,41.5692958857,-1.28109891847463,-1.03721984108489,11,ETH.2,ETH.2.1,1.09090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,1.0,1.0,1.0,2010400201
ethiopia,2015,11.5278035382,41.5207097044,-0.957474696574623,-0.449282137926493,4,ETH.2,ETH.2.1,1.25,0.5,0.0,0.25,0.0,0.0,1.0,1.5,2.0,2010300802
ethiopia,2015,11.5311102163,41.4141896542,-1.13832531062144,-0.686169744936833,6,ETH.2,ETH.2.1,1.0,0.166666666666667,0.166666666666667,0.166666666666667,0.0,0.0,1.0,1.0,1.66666666666667,2010300601
ethiopia,2015,11.5649164965,36.4628430612,0.698639867088407,3.58131738401747,2,ETH.3,ETH.3.1,2.5,1.0,1.0,0.0,1.0,0.0,2.5,2.0,5.0,3090600105
ethiopia,2015,11.6284538153,40.8825663765,-0.861370478818393,0.104067091804293,6,ETH.2,ETH.2.1,1.16666666666667,0.666666666666667,0.166666666666667,0.0,0.0,0.0,1.0,1.16666666666667,5.0,2010500404
ethiopia,2015,11.6454398842,38.4188571016,-1.03734059442597,-0.311029998769377,9,ETH.3,ETH.3.4,1.88888888888889,0.111111111111111,0.0,0.111111111111111,0.0,0.0,1.0,1.88888888888889,3.44444444444444,3020501907
ethiopia,2015,11.6514708203,37.1032812474,-1.18457465817175,-0.396569766519748,9,ETH.3,ETH.3.6,1.44444444444444,0.0,0.0,0.0,0.0,0.0,1.0,1.44444444444444,4.77777777777778,3070101406
ethiopia,2015,11.6549185473,39.0357534985,-1.20674260542814,-0.728443365215858,9,ETH.3,ETH.3.11,1.0,0.111111111111111,0.0,0.222222222222222,0.0,0.0,1.0,1.0,2.77777777777778,3030501101
ethiopia,2015,11.6692064259,39.6566031821,-0.952983281378079,-0.134614999562682,10,ETH.3,ETH.3.11,2.5,0.0,0.1,0.2,0.0,0.0,1.0,2.0,3.2,3030801617
ethiopia,2015,11.6741945611,40.0955328755,-0.931847004715317,-0.512820037262854,7,ETH.2,ETH.2.1,2.14285714285714,0.428571428571429,0.0,0.428571428571429,0.0,0.0,1.0,1.14285714285714,1.0,2010600402
ethiopia,2015,11.6890721348,37.6074550557,-1.20555612856368,-0.624250443392061,11,ETH.3,ETH.3.4,2.18181818181818,0.0,0.0,0.0,0.0,0.0,1.0,1.09090909090909,3.0,3020900708
ethiopia,2015,11.6895323459,41.3481202391,-1.27753897140196,-1.03018523019109,9,ETH.2,ETH.2.1,1.0,0.0,0.0,0.222222222222222,0.0,0.0,1.0,1.11111111111111,1.0,2010300102
ethiopia,2015,11.7869471206,37.5908030302,0.171258180839069,1.91870395213157,5,ETH.3,ETH.3.4,1.8,1.0,0.2,0.6,0.6,0.4,1.0,2.0,3.0,3020900104
ethiopia,2015,11.8139982171,39.1404087668,-0.521739270336694,0.739415481270814,9,ETH.3,ETH.3.11,2.77777777777778,0.666666666666667,0.0,0.222222222222222,0.222222222222222,0.0,1.0,2.0,5.0,3030400906
ethiopia,2015,11.8176445144,38.1602257763,-1.17745547203956,-0.624673035919217,11,ETH.3,ETH.3.4,1.36363636363636,0.0909090909090909,0.0,0.0,0.0,0.0,1.0,1.54545454545455,2.81818181818182,3020400906
ethiopia,2015,11.8858767728,41.5738131116,-0.267453055336834,1.07508008504544,8,ETH.2,ETH.2.1,1.625,1.0,0.0,0.25,0.75,0.0,1.375,1.125,3.0,2010200102
ethiopia,2015,11.9048460332,39.4494717129,-0.534878349653114,0.753491535941706,11,ETH.3,ETH.3.11,2.0,0.545454545454545,0.0,0.363636363636364,0.363636363636364,0.0,1.0,1.90909090909091,5.0,3030701002
ethiopia,2015,11.9625257933,39.098154379,-1.02555035436151,-0.383651522607301,12,ETH.3,ETH.3.11,1.0,0.25,0.0,0.0833333333333333,0.0,0.0,1.25,1.91666666666667,2.75,3031001701
ethiopia,2015,11.991048262,39.3570736517,-0.62532677065553,0.521159314215722,10,ETH.3,ETH.3.11,3.0,0.5,0.0,0.3,0.1,0.0,1.0,2.0,4.8,3030302404
ethiopia,2015,11.991803995,39.7800216474,-1.16801135633007,-0.519674633004367,10,ETH.3,ETH.3.11,1.2,0.1,0.0,0.0,0.0,0.1,1.0,1.1,3.4,3030202104
ethiopia,2015,12.0062359062,39.6076476069,-0.336563814232789,1.16042665138154,8,ETH.3,ETH.3.11,2.25,0.75,0.25,0.25,0.25,0.0,1.375,1.875,5.0,3030200108
ethiopia,2015,12.0498233904,37.8003237608,-1.05807635807397,-0.170397881055384,11,ETH.3,ETH.3.4,2.90909090909091,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0,1.0,4.45454545454545,3020202508
ethiopia,2015,12.2543903131,38.6525748751,-1.31406757557212,-0.840241590024278,7,ETH.3,ETH.3.11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3030100204
ethiopia,2015,12.3059878852,37.8380133833,-1.05180720456224,-0.65519181263863,4,ETH.3,ETH.3.10,1.5,0.25,0.0,0.5,0.0,0.0,1.0,1.0,1.5,3011602804
ethiopia,2015,12.3384962559,37.6750209615,-1.1970432528222,-0.61307595131557,5,ETH.3,ETH.3.10,1.8,0.0,0.0,0.0,0.0,0.0,1.0,1.4,3.0,3011001806
ethiopia,2015,12.3562967332,38.4524416164,-1.31406757557212,-0.840241590024278,9,ETH.3,ETH.3.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3020100703
ethiopia,2015,12.3910703535,35.9335894324,-0.946963888211173,-0.125385011944633,5,ETH.3,ETH.3.10,1.0,0.2,0.0,0.6,0.0,0.0,1.0,1.6,4.6,3011400816
ethiopia,2015,12.3989125709,39.0897466901,-1.29502720701475,-0.764432589069282,11,ETH.3,ETH.3.12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.09090909090909,3.36363636363636,3080400503
ethiopia,2015,12.4280735835,38.705318321,-0.485051578257133,0.725054240392252,7,ETH.3,ETH.3.12,1.14285714285714,0.857142857142857,0.0,0.428571428571429,0.142857142857143,0.0,1.42857142857143,2.0,5.0,3080300107
ethiopia,2015,12.5144435035,38.8249840847,-1.13610956524632,-0.53704986658923,9,ETH.3,ETH.3.12,1.0,0.111111111111111,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3080300603
ethiopia,2015,12.556392241,37.3118585142,-0.506585093912688,0.612733137993493,9,ETH.3,ETH.3.10,1.33333333333333,1.0,0.222222222222222,0.111111111111111,0.111111111111111,0.0,1.0,1.88888888888889,4.11111111111111,3011100102
ethiopia,2015,12.6209662316,39.4244520175,-0.831742207510416,-0.10848436576196,9,ETH.11,ETH.11.1,1.11111111111111,0.555555555555556,0.0,0.333333333333333,0.0,0.0,1.0,2.0,3.22222222222222,1040800402
ethiopia,2015,12.6231333276,39.6516820917,-0.213986712482362,1.37314199051607,7,ETH.11,ETH.11.1,2.14285714285714,1.0,0.0,0.142857142857143,0.428571428571429,0.0,1.85714285714286,1.85714285714286,5.0,1040600803
ethiopia,2015,12.7580639926,38.9938699775,-1.00930506924299,-0.637590100512309,7,ETH.3,ETH.3.12,1.0,0.571428571428571,0.0,0.0,0.0,0.0,1.0,1.71428571428571,1.0,3080201503
ethiopia,2015,12.7826268158,39.3068867968,-1.02932423603602,-0.436279130836218,9,ETH.11,ETH.11.1,1.77777777777778,0.444444444444444,0.0,0.0,0.0,0.0,1.0,1.22222222222222,2.77777777777778,1040500701
ethiopia,2015,12.8017155321,36.93031443,-1.28171757186331,-1.03197274382418,5,ETH.3,ETH.3.10,1.2,0.0,0.0,0.2,0.0,0.0,1.0,1.0,1.0,3011200203
ethiopia,2015,12.805251571,37.4183801156,-0.986580389430548,-0.324941865889499,10,ETH.3,ETH.3.10,1.0,0.3,0.0,0.2,0.2,0.0,1.0,1.3,2.6,3010800701
ethiopia,2015,12.9196896354,37.032969423,-0.369606464657464,1.18233615584003,6,ETH.3,ETH.3.10,1.16666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.0,1.0,1.83333333333333,5.0,3012000105
ethiopia,2015,13.01685124,39.3671636164,-1.06589863138192,-0.344041653366873,12,ETH.11,ETH.11.1,1.5,0.0,0.0,0.166666666666667,0.0,0.0,1.0,2.16666666666667,3.5,1040400103
ethiopia,2015,13.2058110304,37.7876552215,-1.25121867123479,-0.963611925751608,9,ETH.3,ETH.3.10,1.22222222222222,0.111111111111111,0.0,0.111111111111111,0.0,0.0,1.0,1.0,1.22222222222222,3010400901
ethiopia,2015,13.2349577336,39.1634392625,-0.996550348704231,-0.319085684845822,10,ETH.11,ETH.11.1,1.9,0.0,0.0,0.5,0.0,0.0,1.0,1.8,3.0,1040101204
ethiopia,2015,13.2820240216,39.4405203839,-0.883709416021686,-0.144033723097917,12,ETH.11,ETH.11.1,1.16666666666667,0.5,0.0,0.583333333333333,0.0,0.0,1.0,1.08333333333333,4.0,1040300404
ethiopia,2015,13.2843556689,39.5298315988,-0.0375797708744906,1.6394071788305,6,ETH.11,ETH.11.1,2.83333333333333,1.0,0.0,0.5,0.5,0.0,1.5,2.16666666666667,5.0,1040300109
ethiopia,2015,13.3722274393,37.7898736298,-1.22497793621141,-0.7017451761013,5,ETH.3,ETH.3.10,1.4,0.0,0.0,0.2,0.0,0.0,1.0,1.0,3.0,3010100204
ethiopia,2015,13.4774390358,37.121337842,-0.697884013554056,0.117052866588663,5,ETH.11,ETH.11.3,1.6,1.0,0.2,0.0,0.0,0.0,1.0,1.2,3.0,1050301501
ethiopia,2015,13.5160575022,37.6273155648,-0.824221063293702,-0.302505765370473,9,ETH.11,ETH.11.3,1.44444444444444,0.444444444444444,0.111111111111111,0.777777777777778,0.0,0.0,1.0,1.11111111111111,1.44444444444444,1050302304
ethiopia,2015,13.642517176,38.1191822345,-0.7378884321253,0.30433812822309,10,ETH.11,ETH.11.5,1.6,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.6,1010600402
