"lat","lon","year.x","country","year.y","index","index_diff","geolev1","geolev2","x"
-6.81003999710083,39.2606086730957,2008,"tanzania",2012,-0.461736187219584,0.373032551463548,"TZA.2","TZA",3
-6.81450986862183,39.2469215393066,2008,"tanzania",2012,0.281365843428356,1.40090711180503,"TZA.2","TZA",1
-6.81499004364014,39.2001991271973,2008,"tanzania",2012,-0.526895771055686,-0.114632447113837,"TZA.2","TZA",2
-6.81687021255493,39.2546005249023,2008,"tanzania",2012,0.142759858431023,0.689445848945465,"TZA.2","TZA",2
-6.82197999954224,37.6612396240234,2008,"tanzania",2012,-0.432580331229853,-0.204587614545709,"TZA.14","TZA",2
-6.83287000656128,39.2804718017578,2008,"tanzania",2012,-0.452961003900007,0.10334407120253,"TZA.2","TZA",1
-6.83500003814697,39.3258399963379,2008,"tanzania",2012,-0.213783296761247,0.233800398218354,"TZA.2","TZA",6
-6.83673000335693,39.3203506469727,2008,"tanzania",2012,-0.542372342497515,0.11989794120106,"TZA.2","TZA",3
-6.8386402130127,39.2407989501953,2008,"tanzania",2012,-0.178165423898046,-0.291147261050023,"TZA.2","TZA",4
-6.85412979125977,39.2604484558105,2008,"tanzania",2012,0.105938271434523,1.64122313401904,"TZA.2","TZA",1
-6.8567099571228,39.2533988952637,2008,"tanzania",2012,-0.542514908040616,-0.329062903035191,"TZA.2","TZA",6
-6.85726022720337,39.2698097229004,2008,"tanzania",2012,-0.218120176907002,0.0269711956255896,"TZA.2","TZA",5
-6.86236000061035,39.3450088500977,2008,"tanzania",2012,0.342078742896768,0.581637145468939,"TZA.2","TZA",5
-6.86322021484375,39.259449005127,2008,"tanzania",2012,-0.122496306042797,0.375774945750048,"TZA.2","TZA",6
-6.86357021331787,39.1902503967285,2008,"tanzania",2012,-0.150187468087542,-0.377755448342752,"TZA.2","TZA",3
-6.86442995071411,39.1288681030273,2008,"tanzania",2012,-0.372528017735088,0.0673681892646669,"TZA.2","TZA",3
-6.87248992919922,39.2586517333984,2008,"tanzania",2012,0.144191767121623,0.916859227506868,"TZA.2","TZA",3
-6.87344980239868,39.2765007019043,2008,"tanzania",2012,-0.559117248550419,-0.135180973796884,"TZA.2","TZA",4
-6.8790397644043,39.1700286865234,2008,"tanzania",2012,-0.233048852507822,0.0625487330128243,"TZA.2","TZA",1
-6.88215017318726,39.2734298706055,2008,"tanzania",2012,-0.106033348142704,0.314358783930661,"TZA.2","TZA",6
-6.91526985168457,39.163459777832,2008,"tanzania",2012,-0.358308573207699,0.0882995021577268,"TZA.2","TZA",3
-6.91555023193359,37.8403511047363,2008,"tanzania",2012,-0.0536197957394599,-0.0662155750888472,"TZA.14","TZA",2
-6.92036008834839,39.3245010375977,2008,"tanzania",2012,-0.33941095773016,-0.000164095648067941,"TZA.2","TZA",5
-6.92289018630981,39.255729675293,2008,"tanzania",2012,-0.207858768746253,0.413989080354155,"TZA.2","TZA",3
-6.92920017242432,38.7265815734863,2008,"tanzania",2012,-0.00513373156657793,0.24485682304778,"TZA.20","TZA",1
-7.09950017929077,39.4372596740723,2008,"tanzania",2012,0.39377611957996,0.616636546822923,"TZA.2","TZA",3
-7.15793991088867,39.5251197814941,2008,"tanzania",2012,0.818828460805232,0.94322809249171,"TZA.2","TZA",5
-7.18549013137817,37.5598106384277,2008,"tanzania",2012,-0.0252990845489149,0.169785425082069,"TZA.14","TZA",1
-7.37151002883911,30.6258296966553,2008,"tanzania",2012,-0.23078989937426,-0.372541598744867,"TZA.21","TZA",1
-7.42397022247314,39.1007118225098,2008,"tanzania",2012,-0.00127909500066398,-0.00193098339691705,"TZA.20","TZA",1
-7.53907012939453,31.1187000274658,2008,"tanzania",2012,-0.293450950468122,-0.297026974795882,"TZA.21","TZA",4
-7.64023017883301,31.0159702301025,2008,"tanzania",2012,-0.0197389879821143,-0.169618806176042,"TZA.21","TZA",3
-7.65727996826172,31.579439163208,2008,"tanzania",2012,-0.125439101875553,-0.194656714135199,"TZA.21","TZA",4
-7.67612981796265,35.7363090515137,2008,"tanzania",2012,0.136276898775291,0.249213955469807,"TZA.5","TZA",2
-7.74167013168335,35.6974411010742,2008,"tanzania",2012,-0.046710256916346,0.899240164412686,"TZA.5","TZA",3
