"year","count_PlanetScope","count_RapidEye","cluster_id"
2003,0,0,"KE2008_237"
2004,0,0,"KE2008_237"
2005,0,0,"KE2008_237"
2006,0,0,"KE2008_237"
2007,0,0,"KE2008_237"
2008,0,0,"KE2008_237"
2009,0,0,"KE2008_237"
2010,0,7,"KE2008_237"
2011,0,1,"KE2008_237"
2012,0,4,"KE2008_237"
2013,0,10,"KE2008_237"
2014,0,10,"KE2008_237"
2015,0,9,"KE2008_237"
2016,23,4,"KE2008_237"
2017,192,6,"KE2008_237"
2018,198,3,"KE2008_237"
2000,0,0,"MW2010_315"
2001,0,0,"MW2010_315"
2002,0,0,"MW2010_315"
2003,0,0,"MW2010_315"
2004,0,0,"MW2010_315"
2005,0,0,"MW2010_315"
2006,0,0,"MW2010_315"
2007,0,0,"MW2010_315"
2008,0,0,"MW2010_315"
2009,0,0,"MW2010_315"
2010,0,3,"MW2010_315"
2011,0,1,"MW2010_315"
2012,0,4,"MW2010_315"
2013,0,4,"MW2010_315"
2014,0,5,"MW2010_315"
2015,0,8,"MW2010_315"
2016,33,3,"MW2010_315"
2017,162,24,"MW2010_315"
2018,162,6,"MW2010_315"
2000,0,0,"SN2010_153"
2001,0,0,"SN2010_153"
2002,0,0,"SN2010_153"
2003,0,0,"SN2010_153"
2004,0,0,"SN2010_153"
2005,0,0,"SN2010_153"
2006,0,0,"SN2010_153"
2007,0,0,"SN2010_153"
2008,0,0,"SN2010_153"
2009,0,0,"SN2010_153"
2010,0,3,"SN2010_153"
2011,0,2,"SN2010_153"
2012,0,4,"SN2010_153"
2013,0,11,"SN2010_153"
2014,0,6,"SN2010_153"
2015,0,15,"SN2010_153"
2016,17,8,"SN2010_153"
2017,148,12,"SN2010_153"
2018,226,9,"SN2010_153"
2000,0,0,"TZ2007_347"
2001,0,0,"TZ2007_347"
2002,0,0,"TZ2007_347"
2003,0,0,"TZ2007_347"
2004,0,0,"TZ2007_347"
2005,0,0,"TZ2007_347"
2006,0,0,"TZ2007_347"
2007,0,0,"TZ2007_347"
2008,0,0,"TZ2007_347"
2009,0,0,"TZ2007_347"
2010,0,4,"TZ2007_347"
2011,0,2,"TZ2007_347"
2012,0,4,"TZ2007_347"
2013,0,19,"TZ2007_347"
2014,0,5,"TZ2007_347"
2015,0,3,"TZ2007_347"
2016,18,1,"TZ2007_347"
2017,148,3,"TZ2007_347"
2018,189,1,"TZ2007_347"
2000,0,0,"TZ2015_229"
2001,0,0,"TZ2015_229"
2002,0,0,"TZ2015_229"
2003,0,0,"TZ2015_229"
2004,0,0,"TZ2015_229"
2005,0,0,"TZ2015_229"
2006,0,0,"TZ2015_229"
2007,0,0,"TZ2015_229"
2008,0,0,"TZ2015_229"
2009,0,0,"TZ2015_229"
2010,0,2,"TZ2015_229"
2011,0,5,"TZ2015_229"
2012,0,4,"TZ2015_229"
2013,0,9,"TZ2015_229"
2014,0,2,"TZ2015_229"
2015,0,13,"TZ2015_229"
2016,27,2,"TZ2015_229"
2017,157,6,"TZ2015_229"
2018,209,0,"TZ2015_229"
2000,0,0,"TZ2004_48"
2001,0,0,"TZ2004_48"
2002,0,0,"TZ2004_48"
2003,0,0,"TZ2004_48"
2004,0,0,"TZ2004_48"
2005,0,0,"TZ2004_48"
2006,0,0,"TZ2004_48"
2007,0,0,"TZ2004_48"
2008,0,0,"TZ2004_48"
2009,0,0,"TZ2004_48"
2010,0,6,"TZ2004_48"
2011,0,7,"TZ2004_48"
2012,0,2,"TZ2004_48"
2013,0,40,"TZ2004_48"
2014,0,17,"TZ2004_48"
2015,0,5,"TZ2004_48"
2016,32,0,"TZ2004_48"
2000,0,0,"MZ2011_604"
2001,0,0,"MZ2011_604"
2002,0,0,"MZ2011_604"
2003,0,0,"MZ2011_604"
2004,0,0,"MZ2011_604"
2005,0,0,"MZ2011_604"
2006,0,0,"MZ2011_604"
2007,0,0,"MZ2011_604"
2008,0,0,"MZ2011_604"
2009,0,1,"MZ2011_604"
2010,0,7,"MZ2011_604"
2011,0,4,"MZ2011_604"
2012,0,9,"MZ2011_604"
2013,0,4,"MZ2011_604"
2014,0,4,"MZ2011_604"
2015,0,8,"MZ2011_604"
2016,28,15,"MZ2011_604"
2017,167,18,"MZ2011_604"
2018,230,7,"MZ2011_604"
2000,0,0,"TZ2011_543"
2001,0,0,"TZ2011_543"
2002,0,0,"TZ2011_543"
2003,0,0,"TZ2011_543"
2004,0,0,"TZ2011_543"
2005,0,0,"TZ2011_543"
2006,0,0,"TZ2011_543"
2007,0,0,"TZ2011_543"
2008,0,0,"TZ2011_543"
2009,0,0,"TZ2011_543"
2010,0,5,"TZ2011_543"
2011,0,5,"TZ2011_543"
2012,0,16,"TZ2011_543"
2013,0,20,"TZ2011_543"
2014,0,4,"TZ2011_543"
2015,0,11,"TZ2011_543"
2016,20,0,"TZ2011_543"
2017,136,1,"TZ2011_543"
2018,166,5,"TZ2011_543"
2000,0,0,"UG2006_359"
2001,0,0,"UG2006_359"
2002,0,0,"UG2006_359"
2003,0,0,"UG2006_359"
2004,0,0,"UG2006_359"
2005,0,0,"UG2006_359"
2006,0,0,"UG2006_359"
2007,0,0,"UG2006_359"
2008,0,0,"UG2006_359"
2009,0,0,"UG2006_359"
2010,0,2,"UG2006_359"
2011,0,1,"UG2006_359"
2012,0,3,"UG2006_359"
2013,0,1,"UG2006_359"
2014,0,5,"UG2006_359"
2015,0,4,"UG2006_359"
2016,29,4,"UG2006_359"
2017,164,5,"UG2006_359"
2018,191,0,"UG2006_359"
2000,0,0,"ET2005_156"
2001,0,0,"ET2005_156"
2002,0,0,"ET2005_156"
2003,0,0,"ET2005_156"
2004,0,0,"ET2005_156"
2005,0,0,"ET2005_156"
2006,0,0,"ET2005_156"
2007,0,0,"ET2005_156"
2008,0,0,"ET2005_156"
2009,0,0,"ET2005_156"
2010,0,2,"ET2005_156"
2011,0,2,"ET2005_156"
2012,0,2,"ET2005_156"
2013,0,4,"ET2005_156"
2014,0,21,"ET2005_156"
2015,0,3,"ET2005_156"
2016,41,14,"ET2005_156"
2000,0,0,"GN1999_2103"
2001,0,0,"GN1999_2103"
2002,0,0,"GN1999_2103"
2003,0,0,"GN1999_2103"
2004,0,0,"GN1999_2103"
2005,0,0,"GN1999_2103"
2006,0,0,"GN1999_2103"
2007,0,0,"GN1999_2103"
2008,0,0,"GN1999_2103"
2009,0,2,"GN1999_2103"
2010,0,4,"GN1999_2103"
2011,0,2,"GN1999_2103"
2012,0,4,"GN1999_2103"
2013,0,8,"GN1999_2103"
2014,0,4,"GN1999_2103"
2015,0,3,"GN1999_2103"
2016,14,4,"GN1999_2103"
2017,102,3,"GN1999_2103"
2018,204,1,"GN1999_2103"
2000,0,0,"CI1998_16"
2001,0,0,"CI1998_16"
2002,0,0,"CI1998_16"
2003,0,0,"CI1998_16"
2004,0,0,"CI1998_16"
2005,0,0,"CI1998_16"
2006,0,0,"CI1998_16"
2007,0,0,"CI1998_16"
2008,0,0,"CI1998_16"
2009,0,2,"CI1998_16"
2010,0,8,"CI1998_16"
2011,0,2,"CI1998_16"
2012,0,1,"CI1998_16"
2013,0,3,"CI1998_16"
2014,0,4,"CI1998_16"
2015,0,2,"CI1998_16"
2016,5,1,"CI1998_16"
2017,41,0,"CI1998_16"
2018,80,0,"CI1998_16"
2000,0,0,"ZM2007_232"
2001,0,0,"ZM2007_232"
2002,0,0,"ZM2007_232"
2003,0,0,"ZM2007_232"
2004,0,0,"ZM2007_232"
2005,0,0,"ZM2007_232"
2006,0,0,"ZM2007_232"
2007,0,0,"ZM2007_232"
2008,0,0,"ZM2007_232"
2009,0,0,"ZM2007_232"
2010,0,1,"ZM2007_232"
2011,0,5,"ZM2007_232"
2012,0,5,"ZM2007_232"
2013,0,7,"ZM2007_232"
2014,0,10,"ZM2007_232"
2015,0,5,"ZM2007_232"
2016,26,2,"ZM2007_232"
2017,154,1,"ZM2007_232"
2018,203,3,"ZM2007_232"
2000,0,0,"MW2015_745"
2001,0,0,"MW2015_745"
2002,0,0,"MW2015_745"
2003,0,0,"MW2015_745"
2004,0,0,"MW2015_745"
2005,0,0,"MW2015_745"
2006,0,0,"MW2015_745"
2007,0,0,"MW2015_745"
2008,0,0,"MW2015_745"
2009,0,0,"MW2015_745"
2010,0,3,"MW2015_745"
2011,0,4,"MW2015_745"
2012,0,4,"MW2015_745"
2013,0,1,"MW2015_745"
2014,0,4,"MW2015_745"
2015,0,3,"MW2015_745"
2016,27,7,"MW2015_745"
2017,162,8,"MW2015_745"
2018,146,6,"MW2015_745"
2000,0,0,"MW2010_772"
2001,0,0,"MW2010_772"
2002,0,0,"MW2010_772"
2003,0,0,"MW2010_772"
2004,0,0,"MW2010_772"
2005,0,0,"MW2010_772"
2006,0,0,"MW2010_772"
2007,0,0,"MW2010_772"
2008,0,0,"MW2010_772"
2009,0,0,"MW2010_772"
2010,0,2,"MW2010_772"
2011,0,2,"MW2010_772"
2012,0,5,"MW2010_772"
2013,0,2,"MW2010_772"
2014,0,9,"MW2010_772"
2015,0,4,"MW2010_772"
2016,22,6,"MW2010_772"
2017,170,9,"MW2010_772"
2018,159,5,"MW2010_772"
2000,0,0,"MW2010_665"
2001,0,0,"MW2010_665"
2002,0,0,"MW2010_665"
2003,0,0,"MW2010_665"
2004,0,0,"MW2010_665"
2005,0,0,"MW2010_665"
2006,0,0,"MW2010_665"
2007,0,0,"MW2010_665"
2008,0,0,"MW2010_665"
2009,0,0,"MW2010_665"
2010,0,6,"MW2010_665"
2011,0,4,"MW2010_665"
2012,0,4,"MW2010_665"
2013,0,6,"MW2010_665"
2014,0,22,"MW2010_665"
2015,0,14,"MW2010_665"
2016,41,11,"MW2010_665"
2000,0,0,"GH1998_148"
2001,0,0,"GH1998_148"
2002,0,0,"GH1998_148"
2003,0,0,"GH1998_148"
2004,0,0,"GH1998_148"
2005,0,0,"GH1998_148"
2006,0,0,"GH1998_148"
2007,0,0,"GH1998_148"
2008,0,0,"GH1998_148"
2009,0,2,"GH1998_148"
2010,0,7,"GH1998_148"
2011,0,10,"GH1998_148"
2012,0,2,"GH1998_148"
2013,0,8,"GH1998_148"
2014,0,13,"GH1998_148"
2015,0,3,"GH1998_148"
2016,3,3,"GH1998_148"
2017,46,2,"GH1998_148"
2018,79,1,"GH1998_148"
2000,0,0,"GH2016_199"
2001,0,0,"GH2016_199"
2002,0,0,"GH2016_199"
2003,0,0,"GH2016_199"
2004,0,0,"GH2016_199"
2005,0,0,"GH2016_199"
2006,0,0,"GH2016_199"
2007,0,0,"GH2016_199"
2008,0,0,"GH2016_199"
2009,0,20,"GH2016_199"
2010,0,21,"GH2016_199"
2011,0,4,"GH2016_199"
2012,0,16,"GH2016_199"
2013,0,17,"GH2016_199"
2014,0,14,"GH2016_199"
2015,0,10,"GH2016_199"
2016,40,2,"GH2016_199"
2017,215,8,"GH2016_199"
2000,0,0,"ZW2015_147"
2001,0,0,"ZW2015_147"
2002,0,0,"ZW2015_147"
2003,0,0,"ZW2015_147"
2004,0,0,"ZW2015_147"
2005,0,0,"ZW2015_147"
2006,0,0,"ZW2015_147"
2007,0,0,"ZW2015_147"
2008,0,0,"ZW2015_147"
2009,0,0,"ZW2015_147"
2010,0,24,"ZW2015_147"
2011,0,18,"ZW2015_147"
2012,0,8,"ZW2015_147"
2013,0,42,"ZW2015_147"
2014,0,18,"ZW2015_147"
2015,0,24,"ZW2015_147"
2016,107,14,"ZW2015_147"
2000,0,0,"GN1999_3208"
2001,0,0,"GN1999_3208"
2002,0,0,"GN1999_3208"
2003,0,0,"GN1999_3208"
2004,0,0,"GN1999_3208"
2005,0,0,"GN1999_3208"
2006,0,0,"GN1999_3208"
2007,0,0,"GN1999_3208"
2008,0,0,"GN1999_3208"
2009,0,4,"GN1999_3208"
2010,0,14,"GN1999_3208"
2011,0,2,"GN1999_3208"
2012,0,6,"GN1999_3208"
2013,0,13,"GN1999_3208"
2014,0,10,"GN1999_3208"
2015,0,8,"GN1999_3208"
2016,26,4,"GN1999_3208"
2017,226,4,"GN1999_3208"
2000,0,0,"BF2010_532"
2001,0,0,"BF2010_532"
2002,0,0,"BF2010_532"
2003,0,0,"BF2010_532"
2004,0,0,"BF2010_532"
2005,0,0,"BF2010_532"
2006,0,0,"BF2010_532"
2007,0,0,"BF2010_532"
2008,0,0,"BF2010_532"
2009,0,0,"BF2010_532"
2010,0,6,"BF2010_532"
2011,0,2,"BF2010_532"
2012,0,5,"BF2010_532"
2013,0,7,"BF2010_532"
2014,0,3,"BF2010_532"
2015,0,2,"BF2010_532"
2016,23,4,"BF2010_532"
2017,109,1,"BF2010_532"
2018,177,2,"BF2010_532"
2000,0,0,"MZ2011_323"
2001,0,0,"MZ2011_323"
2002,0,0,"MZ2011_323"
2003,0,0,"MZ2011_323"
2004,0,0,"MZ2011_323"
2005,0,0,"MZ2011_323"
2006,0,0,"MZ2011_323"
2007,0,0,"MZ2011_323"
2008,0,0,"MZ2011_323"
2009,0,0,"MZ2011_323"
2010,0,6,"MZ2011_323"
2011,0,1,"MZ2011_323"
2012,0,8,"MZ2011_323"
2013,0,2,"MZ2011_323"
2014,0,10,"MZ2011_323"
2015,0,9,"MZ2011_323"
2016,58,10,"MZ2011_323"
2000,0,0,"CM2004_150"
2001,0,0,"CM2004_150"
2002,0,0,"CM2004_150"
2003,0,0,"CM2004_150"
2004,0,0,"CM2004_150"
2005,0,0,"CM2004_150"
2006,0,0,"CM2004_150"
2007,0,0,"CM2004_150"
2008,0,0,"CM2004_150"
2009,0,1,"CM2004_150"
2010,0,3,"CM2004_150"
2011,0,6,"CM2004_150"
2012,0,2,"CM2004_150"
2013,0,5,"CM2004_150"
2014,0,3,"CM2004_150"
2015,0,4,"CM2004_150"
2016,18,1,"CM2004_150"
2017,39,0,"CM2004_150"
2018,61,1,"CM2004_150"
2000,0,0,"CD2007_294"
2001,0,0,"CD2007_294"
2002,0,0,"CD2007_294"
2003,0,0,"CD2007_294"
2004,0,0,"CD2007_294"
2005,0,0,"CD2007_294"
2006,0,0,"CD2007_294"
2007,0,0,"CD2007_294"
2008,0,0,"CD2007_294"
2009,0,0,"CD2007_294"
2010,0,1,"CD2007_294"
2011,0,6,"CD2007_294"
2012,0,0,"CD2007_294"
2013,0,1,"CD2007_294"
2014,0,4,"CD2007_294"
2015,0,4,"CD2007_294"
2016,16,3,"CD2007_294"
2017,163,2,"CD2007_294"
2018,202,2,"CD2007_294"
2000,0,0,"GH1998_16"
2001,0,0,"GH1998_16"
2002,0,0,"GH1998_16"
2003,0,0,"GH1998_16"
2004,0,0,"GH1998_16"
2005,0,0,"GH1998_16"
2006,0,0,"GH1998_16"
2007,0,0,"GH1998_16"
2008,0,0,"GH1998_16"
2009,0,3,"GH1998_16"
2010,0,6,"GH1998_16"
2011,0,6,"GH1998_16"
2012,0,3,"GH1998_16"
2013,0,17,"GH1998_16"
2014,0,9,"GH1998_16"
2015,0,4,"GH1998_16"
2016,7,8,"GH1998_16"
2017,76,15,"GH1998_16"
2018,93,1,"GH1998_16"
2000,0,0,"AO2011_19"
2001,0,0,"AO2011_19"
2002,0,0,"AO2011_19"
2003,0,0,"AO2011_19"
2004,0,0,"AO2011_19"
2005,0,0,"AO2011_19"
2006,0,0,"AO2011_19"
2007,0,0,"AO2011_19"
2008,0,0,"AO2011_19"
2009,0,0,"AO2011_19"
2010,0,2,"AO2011_19"
2011,0,0,"AO2011_19"
2012,0,10,"AO2011_19"
2013,0,4,"AO2011_19"
2014,0,4,"AO2011_19"
2015,0,0,"AO2011_19"
2016,24,6,"AO2011_19"
2017,244,1,"AO2011_19"
2000,0,0,"BF2014_224"
2001,0,0,"BF2014_224"
2002,0,0,"BF2014_224"
2003,0,0,"BF2014_224"
2004,0,0,"BF2014_224"
2005,0,0,"BF2014_224"
2006,0,0,"BF2014_224"
2007,0,0,"BF2014_224"
2008,0,0,"BF2014_224"
2009,0,2,"BF2014_224"
2010,0,4,"BF2014_224"
2011,0,1,"BF2014_224"
2012,0,2,"BF2014_224"
2013,0,8,"BF2014_224"
2014,0,13,"BF2014_224"
2015,0,8,"BF2014_224"
2016,29,2,"BF2014_224"
2017,157,4,"BF2014_224"
2018,214,4,"BF2014_224"
2000,0,0,"NG2013_591"
2001,0,0,"NG2013_591"
2002,0,0,"NG2013_591"
2003,0,0,"NG2013_591"
2004,0,0,"NG2013_591"
2005,0,0,"NG2013_591"
2006,0,0,"NG2013_591"
2007,0,0,"NG2013_591"
2008,0,0,"NG2013_591"
2009,0,1,"NG2013_591"
2010,0,2,"NG2013_591"
2011,0,5,"NG2013_591"
2012,0,4,"NG2013_591"
2013,0,1,"NG2013_591"
2014,0,7,"NG2013_591"
2015,0,4,"NG2013_591"
2016,6,5,"NG2013_591"
2017,47,0,"NG2013_591"
2018,82,2,"NG2013_591"
2000,0,0,"KE2014_1349"
2001,0,0,"KE2014_1349"
2002,0,0,"KE2014_1349"
2003,0,0,"KE2014_1349"
2004,0,0,"KE2014_1349"
2005,0,0,"KE2014_1349"
2006,0,0,"KE2014_1349"
2007,0,0,"KE2014_1349"
2008,0,0,"KE2014_1349"
2009,0,5,"KE2014_1349"
2010,0,10,"KE2014_1349"
2011,0,8,"KE2014_1349"
2012,0,2,"KE2014_1349"
2013,0,18,"KE2014_1349"
2014,0,12,"KE2014_1349"
2015,0,8,"KE2014_1349"
2016,40,16,"KE2014_1349"
2017,234,6,"KE2014_1349"
2018,227,2,"KE2014_1349"
2000,0,0,"ML2006_27"
2001,0,0,"ML2006_27"
2002,0,0,"ML2006_27"
2003,0,0,"ML2006_27"
2004,0,0,"ML2006_27"
2005,0,0,"ML2006_27"
2006,0,0,"ML2006_27"
2007,0,0,"ML2006_27"
2008,0,0,"ML2006_27"
2009,0,0,"ML2006_27"
2010,0,8,"ML2006_27"
2011,0,2,"ML2006_27"
2012,0,13,"ML2006_27"
2013,0,10,"ML2006_27"
2014,0,16,"ML2006_27"
2015,1,7,"ML2006_27"
2016,49,6,"ML2006_27"
2000,0,0,"ZM2007_127"
2001,0,0,"ZM2007_127"
2002,0,0,"ZM2007_127"
2003,0,0,"ZM2007_127"
2004,0,0,"ZM2007_127"
2005,0,0,"ZM2007_127"
2006,0,0,"ZM2007_127"
2007,0,0,"ZM2007_127"
2008,0,0,"ZM2007_127"
2009,0,1,"ZM2007_127"
2010,0,5,"ZM2007_127"
2011,0,3,"ZM2007_127"
2012,0,2,"ZM2007_127"
2013,0,5,"ZM2007_127"
2014,0,10,"ZM2007_127"
2015,0,3,"ZM2007_127"
2016,30,2,"ZM2007_127"
2017,182,5,"ZM2007_127"
2018,243,1,"ZM2007_127"
2000,0,0,"KE2014_1"
2001,0,0,"KE2014_1"
2002,0,0,"KE2014_1"
2003,0,0,"KE2014_1"
2004,0,0,"KE2014_1"
2005,0,0,"KE2014_1"
2006,0,0,"KE2014_1"
2007,0,0,"KE2014_1"
2008,0,0,"KE2014_1"
2009,0,1,"KE2014_1"
2010,0,8,"KE2014_1"
2011,0,4,"KE2014_1"
2012,0,6,"KE2014_1"
2013,0,19,"KE2014_1"
2014,0,13,"KE2014_1"
2015,0,6,"KE2014_1"
2016,33,3,"KE2014_1"
2017,191,3,"KE2014_1"
2018,176,0,"KE2014_1"
2000,0,0,"ZM2013_680"
2001,0,0,"ZM2013_680"
2002,0,0,"ZM2013_680"
2003,0,0,"ZM2013_680"
2004,0,0,"ZM2013_680"
2005,0,0,"ZM2013_680"
2006,0,0,"ZM2013_680"
2007,0,0,"ZM2013_680"
2008,0,0,"ZM2013_680"
2009,0,0,"ZM2013_680"
2010,0,2,"ZM2013_680"
2011,0,1,"ZM2013_680"
2012,0,3,"ZM2013_680"
2013,0,10,"ZM2013_680"
2014,0,14,"ZM2013_680"
2015,0,12,"ZM2013_680"
2016,31,7,"ZM2013_680"
2017,197,8,"ZM2013_680"
2000,0,0,"SN2010_277"
2001,0,0,"SN2010_277"
2002,0,0,"SN2010_277"
2003,0,0,"SN2010_277"
2004,0,0,"SN2010_277"
2005,0,0,"SN2010_277"
2006,0,0,"SN2010_277"
2007,0,0,"SN2010_277"
2008,0,0,"SN2010_277"
2009,0,0,"SN2010_277"
2010,0,3,"SN2010_277"
2011,0,4,"SN2010_277"
2012,0,4,"SN2010_277"
2013,0,8,"SN2010_277"
2014,0,4,"SN2010_277"
2015,0,10,"SN2010_277"
2016,21,7,"SN2010_277"
2017,107,5,"SN2010_277"
2018,177,3,"SN2010_277"
2000,0,0,"ZW2010_63"
2001,0,0,"ZW2010_63"
2002,0,0,"ZW2010_63"
2003,0,0,"ZW2010_63"
2004,0,0,"ZW2010_63"
2005,0,0,"ZW2010_63"
2006,0,0,"ZW2010_63"
2007,0,0,"ZW2010_63"
2008,0,0,"ZW2010_63"
2009,0,0,"ZW2010_63"
2010,0,3,"ZW2010_63"
2011,0,7,"ZW2010_63"
2012,0,4,"ZW2010_63"
2013,0,6,"ZW2010_63"
2014,0,10,"ZW2010_63"
2015,0,5,"ZW2010_63"
2016,21,3,"ZW2010_63"
2017,205,6,"ZW2010_63"
2000,0,0,"ET2010_69"
2001,0,0,"ET2010_69"
2002,0,0,"ET2010_69"
2003,0,0,"ET2010_69"
2004,0,0,"ET2010_69"
2005,0,0,"ET2010_69"
2006,0,0,"ET2010_69"
2007,0,0,"ET2010_69"
2008,0,0,"ET2010_69"
2009,0,0,"ET2010_69"
2010,0,0,"ET2010_69"
2011,0,3,"ET2010_69"
2012,0,1,"ET2010_69"
2013,0,5,"ET2010_69"
2014,0,8,"ET2010_69"
2015,0,5,"ET2010_69"
2016,33,2,"ET2010_69"
2017,184,1,"ET2010_69"
2018,241,1,"ET2010_69"
2000,0,0,"TZ2004_177"
2001,0,0,"TZ2004_177"
2002,0,0,"TZ2004_177"
2003,0,0,"TZ2004_177"
2004,0,0,"TZ2004_177"
2005,0,0,"TZ2004_177"
2006,0,0,"TZ2004_177"
2007,0,0,"TZ2004_177"
2008,0,0,"TZ2004_177"
2009,0,0,"TZ2004_177"
2010,0,1,"TZ2004_177"
2011,0,2,"TZ2004_177"
2012,0,4,"TZ2004_177"
2013,0,15,"TZ2004_177"
2014,0,7,"TZ2004_177"
2015,0,6,"TZ2004_177"
2016,19,2,"TZ2004_177"
2017,175,9,"TZ2004_177"
2018,214,8,"TZ2004_177"
2000,0,0,"MW2015_678"
2001,0,0,"MW2015_678"
2002,0,0,"MW2015_678"
2003,0,0,"MW2015_678"
2004,0,0,"MW2015_678"
2005,0,0,"MW2015_678"
2006,0,0,"MW2015_678"
2007,0,0,"MW2015_678"
2008,0,0,"MW2015_678"
2009,0,0,"MW2015_678"
2010,0,12,"MW2015_678"
2011,0,4,"MW2015_678"
2012,0,28,"MW2015_678"
2013,0,4,"MW2015_678"
2014,0,25,"MW2015_678"
2015,0,36,"MW2015_678"
2016,115,17,"MW2015_678"
2000,0,0,"CM2011_425"
2001,0,0,"CM2011_425"
2002,0,0,"CM2011_425"
2003,0,0,"CM2011_425"
2004,0,0,"CM2011_425"
2005,0,0,"CM2011_425"
2006,0,0,"CM2011_425"
2007,0,0,"CM2011_425"
2008,0,0,"CM2011_425"
2009,0,1,"CM2011_425"
2010,0,3,"CM2011_425"
2011,0,3,"CM2011_425"
2012,0,4,"CM2011_425"
2013,0,13,"CM2011_425"
2014,0,9,"CM2011_425"
2015,0,6,"CM2011_425"
2016,15,5,"CM2011_425"
2017,108,1,"CM2011_425"
2018,117,3,"CM2011_425"
2000,0,0,"UG2009_3"
2001,0,0,"UG2009_3"
2002,0,0,"UG2009_3"
2003,0,0,"UG2009_3"
2004,0,0,"UG2009_3"
2005,0,0,"UG2009_3"
2006,0,0,"UG2009_3"
2007,0,0,"UG2009_3"
2008,0,0,"UG2009_3"
2009,0,0,"UG2009_3"
2010,0,0,"UG2009_3"
2011,0,8,"UG2009_3"
2012,0,3,"UG2009_3"
2013,0,3,"UG2009_3"
2014,0,2,"UG2009_3"
2015,0,3,"UG2009_3"
2016,20,5,"UG2009_3"
2017,106,0,"UG2009_3"
2018,138,1,"UG2009_3"
2000,0,0,"KE2008_14"
2001,0,0,"KE2008_14"
2002,0,0,"KE2008_14"
2003,0,0,"KE2008_14"
2004,0,0,"KE2008_14"
2005,0,0,"KE2008_14"
2006,0,0,"KE2008_14"
2007,0,0,"KE2008_14"
2008,0,0,"KE2008_14"
2009,0,0,"KE2008_14"
2010,0,4,"KE2008_14"
2011,0,2,"KE2008_14"
2012,0,3,"KE2008_14"
2013,0,11,"KE2008_14"
2014,0,6,"KE2008_14"
2015,0,4,"KE2008_14"
2016,17,1,"KE2008_14"
2017,95,2,"KE2008_14"
2018,102,0,"KE2008_14"
2000,0,0,"TZ2007_183"
2001,0,0,"TZ2007_183"
2002,0,0,"TZ2007_183"
2003,0,0,"TZ2007_183"
2004,0,0,"TZ2007_183"
2005,0,0,"TZ2007_183"
2006,0,0,"TZ2007_183"
2007,0,0,"TZ2007_183"
2008,0,0,"TZ2007_183"
2009,0,0,"TZ2007_183"
2010,0,4,"TZ2007_183"
2011,0,0,"TZ2007_183"
2012,0,7,"TZ2007_183"
2013,0,12,"TZ2007_183"
2014,0,24,"TZ2007_183"
2015,0,13,"TZ2007_183"
2016,59,6,"TZ2007_183"
2000,0,0,"AO2011_4"
2001,0,0,"AO2011_4"
2002,0,0,"AO2011_4"
2003,0,0,"AO2011_4"
2004,0,0,"AO2011_4"
2005,0,0,"AO2011_4"
2006,0,0,"AO2011_4"
2007,0,0,"AO2011_4"
2008,0,0,"AO2011_4"
2009,0,0,"AO2011_4"
2010,0,18,"AO2011_4"
2011,0,4,"AO2011_4"
2012,0,15,"AO2011_4"
2013,0,21,"AO2011_4"
2014,0,23,"AO2011_4"
2015,0,28,"AO2011_4"
2016,33,27,"AO2011_4"
2017,222,66,"AO2011_4"
2000,0,0,"KE2014_89"
2001,0,0,"KE2014_89"
2002,0,0,"KE2014_89"
2003,0,0,"KE2014_89"
2004,0,0,"KE2014_89"
2005,0,0,"KE2014_89"
2006,0,0,"KE2014_89"
2007,0,0,"KE2014_89"
2008,0,0,"KE2014_89"
2009,0,1,"KE2014_89"
2010,0,3,"KE2014_89"
2011,0,4,"KE2014_89"
2012,0,2,"KE2014_89"
2013,0,9,"KE2014_89"
2014,0,7,"KE2014_89"
2015,0,4,"KE2014_89"
2016,24,3,"KE2014_89"
2017,141,4,"KE2014_89"
2018,146,0,"KE2014_89"
2000,0,0,"ET2005_505"
2001,0,0,"ET2005_505"
2002,0,0,"ET2005_505"
2003,0,0,"ET2005_505"
2004,0,0,"ET2005_505"
2005,0,0,"ET2005_505"
2006,0,0,"ET2005_505"
2007,0,0,"ET2005_505"
2008,0,0,"ET2005_505"
2009,0,3,"ET2005_505"
2010,0,3,"ET2005_505"
2011,0,4,"ET2005_505"
2012,0,2,"ET2005_505"
2013,0,8,"ET2005_505"
2014,0,4,"ET2005_505"
2015,1,7,"ET2005_505"
2016,24,5,"ET2005_505"
2017,166,3,"ET2005_505"
2018,171,1,"ET2005_505"
2000,0,0,"LS2014_220"
2001,0,0,"LS2014_220"
2002,0,0,"LS2014_220"
2003,0,0,"LS2014_220"
2004,0,0,"LS2014_220"
2005,0,0,"LS2014_220"
2006,0,0,"LS2014_220"
2007,0,0,"LS2014_220"
2008,0,0,"LS2014_220"
2009,0,5,"LS2014_220"
2010,0,4,"LS2014_220"
2011,0,2,"LS2014_220"
2012,0,1,"LS2014_220"
2013,0,16,"LS2014_220"
2014,0,16,"LS2014_220"
2015,1,7,"LS2014_220"
2016,39,13,"LS2014_220"
2000,0,0,"KE2003_1"
2001,0,0,"KE2003_1"
2002,0,0,"KE2003_1"
2003,0,0,"KE2003_1"
2004,0,0,"KE2003_1"
2005,0,0,"KE2003_1"
2006,0,0,"KE2003_1"
2007,0,0,"KE2003_1"
