"system.index","LONGNUM","cluster_id","num_l5","num_l7","num_l8","num_modis","num_s1","num_s2",".geo","year"
405,1.223989,"TG2013_196",0,2,0,46,0,0,"{""type"":""Point"",""coordinates"":[1.223989,6.432591]}",2002
37,2.18893285985,"BJ2012_186",0,2,0,46,0,0,"{""type"":""Point"",""coordinates"":[2.1889329,6.5743383]}",2002
408,1.94228896358,"BJ2012_686",0,2,0,46,0,0,"{""type"":""Point"",""coordinates"":[1.942289,7.1275478]}",2002
404,1.211651,"TG2013_316",0,11,0,46,0,0,"{""type"":""Point"",""coordinates"":[1.211651,7.725406]}",2002
440,0.607451,"TG2013_28",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[0.607451,7.592824]}",2002
326,0.833666,"TG2013_269",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[0.833666,7.58865]}",2002
265,0.484457,"GH2014_410",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[0.484457,7.150478]}",2002
185,0.386324,"GH2008_163",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[0.386324,7.557371]}",2002
110,0.069362,"GH2016_157",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[0.069362,8.850868]}",2002
169,1.71773826728,"BJ2012_66",0,11,0,46,0,0,"{""type"":""Point"",""coordinates"":[1.7177383,10.5493085]}",2002
323,2.0043314511,"BJ2012_87",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[2.0043315,10.2215912]}",2002
183,1.96215920996,"BJ2012_308",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[1.9621592,7.9375104]}",2002
92,2.17874499091,"BJ2012_267",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[2.178745,7.8059646]}",2002
435,3.60231066858,"NG2003_271",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[3.6023107,7.9810116]}",2002
389,3.603125,"NG2013_902",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[3.603125,8.765458]}",2002
121,2.6802472756,"BJ2012_577",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[2.6802473,6.5432119]}",2002
501,2.67104193758,"BJ2012_546",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[2.6710419,6.4913481]}",2002
247,3.212518,"NG2013_801",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[3.212518,6.452499]}",2002
482,3.35599,"NG2015_318",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[3.35599,6.469069]}",2002
276,3.32147458959,"NG2003_248",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[3.3214746,6.4859066]}",2002
403,3.26378,"NG2008_836",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[3.26378,6.54447]}",2002
468,5.49861,"NG2008_832",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[5.49861,5.90738]}",2002
274,7.301888,"NG2008_720",0,0,0,46,0,0,"{""type"":""Point"",""coordinates"":[7.301888,5.16233]}",2002
386,7.295176,"NG2013_584",0,0,0,46,0,0,"{""type"":""Point"",""coordinates"":[7.295176,5.652176]}",2002
222,7.374866,"NG2013_591",0,0,0,46,0,0,"{""type"":""Point"",""coordinates"":[7.374866,5.528416]}",2002
53,7.740757,"NG2013_555",0,0,0,46,0,0,"{""type"":""Point"",""coordinates"":[7.740757,6.224367]}",2002
116,6.61856,"NG2008_587",0,2,0,46,0,0,"{""type"":""Point"",""coordinates"":[6.61856,6.74904]}",2002
364,7.17374,"NG2008_633",0,0,0,46,0,0,"{""type"":""Point"",""coordinates"":[7.17374,6.38764]}",2002
321,6.648608,"NG2013_712",0,2,0,46,0,0,"{""type"":""Point"",""coordinates"":[6.648608,7.112295]}",2002
363,6.732921,"NG2010_16",0,2,0,46,0,0,"{""type"":""Point"",""coordinates"":[6.732921,7.807597]}",2002
484,9.19922,"NG2008_375",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[9.19922,9.08407]}",2002
327,9.4941,"NG2008_379",0,1,0,46,0,0,"{""type"":""Point"",""coordinates"":[9.4941,9.29725]}",2002
72,10.40116,"CM2011_99",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[10.40116,6.498947]}",2002
260,9.52703,"NG2008_423",0,2,0,46,0,0,"{""type"":""Point"",""coordinates"":[9.52703,6.98875]}",2002
465,9.24716167803,"NG2003_11",0,2,0,46,0,0,"{""type"":""Point"",""coordinates"":[9.2471617,6.9039137]}",2002
375,8.070874,"NG2010_138",0,0,0,46,0,0,"{""type"":""Point"",""coordinates"":[8.070874,6.005484]}",2002
106,8.1091,"NG2010_176",0,0,0,46,0,0,"{""type"":""Point"",""coordinates"":[8.1091,5.935648]}",2002
232,10.422458,"CM2011_425",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[10.422458,5.483783]}",2002
114,9.741623,"CM2011_200",0,1,0,46,0,0,"{""type"":""Point"",""coordinates"":[9.741623,4.030951]}",2002
218,9.76058818,"CM2004_150",0,1,0,46,0,0,"{""type"":""Point"",""coordinates"":[9.7605882,4.057665]}",2002
43,9.698215,"CM2011_558",0,1,0,46,0,0,"{""type"":""Point"",""coordinates"":[9.698215,4.018133]}",2002
101,10.14392723,"CM2004_217",0,1,0,46,0,0,"{""type"":""Point"",""coordinates"":[10.1439272,3.7951012]}",2002
141,7.58635,"NG2008_698",0,0,0,46,0,0,"{""type"":""Point"",""coordinates"":[7.58635,4.97516]}",2002
243,7.15684808418,"NG2003_341",0,0,0,46,0,0,"{""type"":""Point"",""coordinates"":[7.1568481,4.3997305]}",2002
304,6.46273089776,"NG2003_313",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[6.4627309,4.5038929]}",2002
396,11.993297,"CM2011_545",0,1,0,46,0,0,"{""type"":""Point"",""coordinates"":[11.993297,2.933218]}",2002
20,11.41817815,"CM2004_93",0,1,0,46,0,0,"{""type"":""Point"",""coordinates"":[11.4181781,4.3608954]}",2002
488,11.526195,"CM2011_517",0,1,0,46,0,0,"{""type"":""Point"",""coordinates"":[11.526195,3.884374]}",2002
290,11.511872,"CM2011_432",0,1,0,46,0,0,"{""type"":""Point"",""coordinates"":[11.511872,3.915387]}",2002
483,12.814922,"CM2011_392",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[12.814922,4.138948]}",2002
69,12.99528862,"CM2004_85",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[12.9952886,3.6285126]}",2002
117,14.001411,"CM2011_490",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[14.001411,2.925841]}",2002
140,14.50447001,"CM2004_317",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[14.50447,4.7356013]}",2002
164,20.6052,"CD2013_280",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[20.6052,0.786509]}",2002
30,21.9,"CF1994_521",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[21.9,4.6]}",2002
119,18.5833,"CF1994_613",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[18.5833,4.3667]}",2002
129,18.68195,"CD2007_35",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[18.68195,4.360888]}",2002
312,17.0833,"CF1994_121",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[17.0833,5.3167]}",2002
359,21.2,"CF1994_412",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[21.2,6.25]}",2002
65,10.921113,"CM2011_554",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[10.921113,5.713701]}",2002
287,10.687389,"CM2011_543",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[10.687389,6.577798]}",2002
52,12.082464,"NG2013_178",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[12.082464,8.765318]}",2002
329,12.488787,"NG2013_187",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[12.488787,9.197908]}",2002
443,11.103898,"NG2013_256",0,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[11.103898,9.55851]}",2002
352,11.0801436282,"NG2003_75",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[11.0801436,10.3477396]}",2002
284,13.36339,"NG2013_219",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[13.36339,10.993712]}",2002
306,13.646822,"CM2011_216",0,10,0,46,0,0,"{""type"":""Point"",""coordinates"":[13.646822,10.714709]}",2002
391,14.231057,"CM2011_271",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[14.231057,10.488887]}",2002
11,9.888696,"NG2010_84",0,11,0,46,0,0,"{""type"":""Point"",""coordinates"":[9.888696,12.589549]}",2002
35,9.080181,"NG2013_354",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[9.080181,12.017735]}",2002
478,7.32871,"NG2008_49",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[7.32871,11.32606]}",2002
393,5.131472,"NG2013_449",0,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[5.131472,12.328103]}",2002
103,5.315405,"NG2010_114",0,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[5.315405,13.75809]}",2002
406,4.09592083211,"NG2003_146",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[4.0959208,12.5227086]}",2002
462,4.549637,"NG2013_420",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[4.549637,12.763274]}",2002
395,3.18820218595,"BJ2012_30",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[3.1882022,12.0659013]}",2002
188,1.50439,"BF2010_507",0,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[1.50439,12.464283]}",2002
84,1.33167,"BF2010_169",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[1.33167,12.026618]}",2002
494,0.265589643783,"BF1998_83",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[0.2655896,14.0576857]}",2002
336,43.262343778,"ET2016_22",9,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[43.2623438,8.8762954]}",2002
300,42.720328,"ET2005_466",7,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[42.720328,9.618952]}",2002
347,41.832986,"ET2005_425",14,11,0,46,0,0,"{""type"":""Point"",""coordinates"":[41.832986,9.573262]}",2002
438,41.759799,"ET2005_379",19,17,0,46,0,0,"{""type"":""Point"",""coordinates"":[41.759799,9.501597]}",2002
159,42.219231,"ET2010_340",5,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[42.219231,9.243978]}",2002
332,42.110843,"ET2010_451",8,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[42.110843,9.301475]}",2002
452,40.8738935059,"ET2016_412",6,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[40.8738935,9.090824]}",2002
319,40.972353,"ET2010_567",7,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[40.972353,9.228562]}",2002
130,39.3266769251,"ET2016_392",16,15,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.3266769,12.8767375]}",2002
349,39.6382886675,"ET2016_442",7,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.6382887,12.5593212]}",2002
108,37.462694,"ET2005_393",7,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.462694,12.602036]}",2002
413,37.699792,"ET2005_304",8,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.699792,11.075622]}",2002
93,38.275322,"ET2010_89",8,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.275322,11.227634]}",2002
196,38.8884320306,"ET2016_460",25,24,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.888432,10.7538865]}",2002
150,39.9017174563,"ET2016_295",9,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.9017175,9.9570039]}",2002
238,39.547288,"ET2005_505",9,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.547288,9.648052]}",2002
63,39.926755,"ET2005_16",9,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.926755,9.675559]}",2002
303,38.7969619609,"ET2016_353",7,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.796962,8.8651687]}",2002
268,38.783107,"ET2010_173",7,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.783107,8.882464]}",2002
372,36.2265386316,"ET2016_559",6,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.2265386,10.6998426]}",2002
17,36.628288,"ET2005_535",6,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.628288,9.578523]}",2002
411,34.579723,"ET2005_435",12,13,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.579723,10.890404]}",2002
206,36.950693,"ET2005_156",6,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.950693,11.069777]}",2002
476,38.834782,"ET2005_205",9,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.834782,13.352096]}",2002
230,39.849897,"ET2010_69",7,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.849897,13.429626]}",2002
142,39.15119,"ET2010_247",7,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.15119,13.928962]}",2002
451,39.9807494998,"ET2016_134",7,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.9807495,14.179123]}",2002
112,33.905007,"ET2005_130",5,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[33.905007,8.324642]}",2002
173,27.8969976287,"CD2007_32",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[27.8969976,3.7024145]}",2002
456,23.140568,"CD2013_372",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[23.140568,2.225635]}",2002
139,30.121176,"UG2011_585",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[30.121176,0.623438]}",2002
33,29.74191,"UG2014_179",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[29.74191,0.075378]}",2002
486,30.274426,"UG2009_114",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[30.274426,0.511336]}",2002
146,31.351133,"UG2011a_174",0,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[31.351133,0.7981]}",2002
384,30.506536,"UG2011a_273",0,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[30.506536,0.71527]}",2002
267,30.85551,"UG2011a_422",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[30.85551,1.087193]}",2002
88,31.012297,"UG2011_518",0,10,0,46,0,0,"{""type"":""Point"",""coordinates"":[31.012297,3.058562]}",2002
350,32.843172,"UG2011_378",0,15,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.843172,2.161698]}",2002
95,32.891329,"UG2011_419",0,15,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.891329,2.245613]}",2002
19,32.266599,"UG2011_397",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.266599,2.773405]}",2002
467,31.951077,"UG2011a_276",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[31.951077,3.39444]}",2002
205,33.474898,"UG2006_359",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[33.474898,2.956943]}",2002
163,33.19281,"UG2014_156",0,15,0,46,0,0,"{""type"":""Point"",""coordinates"":[33.19281,2.203578]}",2002
334,34.078903,"UG2011a_98",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.078903,1.005216]}",2002
60,33.843395,"UG2011a_387",0,13,0,46,0,0,"{""type"":""Point"",""coordinates"":[33.843395,1.182048]}",2002
439,33.599521,"UG2009_133",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[33.599521,1.714051]}",2002
394,32.493305,"UG2011_387",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.493305,2.023405]}",2002
307,31.707051,"UG2009_105",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[31.707051,1.693043]}",2002
62,32.587888,"UG2009_22",0,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.587888,0.888794]}",2002
299,32.555084,"UG2011_13",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.555084,0.381679]}",2002
151,32.599333,"UG2014_15",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.599333,0.390426]}",2002
68,32.658149,"UG2014_35",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.658149,0.343793]}",2002
407,32.626443,"UG2011_48",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.626443,0.307213]}",2002
495,32.641462,"UG2011_54",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.641462,0.304083]}",2002
485,32.735803,"UG2014_24",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.735803,0.472592]}",2002
339,32.960362,"UG2011a_326",0,3,0,46,0,0,"{""type"":""Point"",""coordinates"":[32.960362,0.208922]}",2002
176,33.792922,"UG2011a_73",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[33.792922,0.472689]}",2002
155,33.23018,"UG2011_271",0,10,0,46,0,0,"{""type"":""Point"",""coordinates"":[33.23018,0.579556]}",2002
66,33.975263,"UG2014_89",0,15,0,46,0,0,"{""type"":""Point"",""coordinates"":[33.975263,0.881087]}",2002
292,34.256064,"UG2006_171",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.256064,0.975754]}",2002
358,34.326847,"KE2014_1594",0,15,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.326847,0.727016]}",2002
297,34.315296,"KE2008_348",0,15,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.315296,0.668971]}",2002
427,34.4835278369,"KE2003_67",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.4835278,0.3740498]}",2002
434,34.69793,"KE2015_234",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.69793,0.093727]}",2002
49,34.7203881053,"KE2003_186",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.7203881,0.3071775]}",2002
32,34.777133,"KE2014_1480",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.777133,0.304711]}",2002
399,35.513345,"KE2008_63",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[35.513345,0.136427]}",2002
255,35.540079,"KE2014_1167",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[35.540079,0.023536]}",2002
143,35.241371,"KE2008_292",0,22,0,46,0,0,"{""type"":""Point"",""coordinates"":[35.241371,0.563313]}",2002
437,35.494617,"KE2008_232",0,17,0,46,0,0,"{""type"":""Point"",""coordinates"":[35.494617,0.698976]}",2002
291,34.757703,"KE2014_1570",0,15,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.757703,0.633658]}",2002
454,34.551876,"KE2014_1546",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.551876,0.556065]}",2002
120,34.5359924829,"KE2003_254",0,11,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.5359925,0.5959221]}",2002
144,36.8251,"KE2014_1085",3,22,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.8251,0.836337]}",2002
340,36.222345,"KE2014_1159",0,17,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.222345,0.668514]}",2002
184,36.46113801,"KE2003_165",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.461138,0.0603335]}",2002
167,37.368999,"KE2014_500",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.368999,0.203712]}",2002
166,37.875649,"KE2014_527",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.875649,0.044966]}",2002
50,37.571966,"KE2014_466",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.571966,0.330629]}",2002
189,38.859705,"KE2014_712",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.859705,0.204568]}",2002
379,38.1067795474,"KE2003_234",7,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.1067795,2.2755043]}",2002
128,34.592845,"ET2005_134",5,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.592845,8.263777]}",2002
354,36.028293,"ET2010_364",3,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.028293,7.295929]}",2002
491,37.751796,"ET2010_378",5,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.751796,6.844249]}",2002
251,39.030022,"ET2010_176",6,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.030022,6.72886]}",2002
343,40.918708,"KE2014_770",2,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[40.918708,2.816252]}",2002
39,40.279408,"KE2008_122",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[40.279408,-2.519697]}",2002
277,38.008072,"KE2014_599",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.008072,-1.355365]}",2002
432,37.541197,"KE2014_584",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.541197,-0.543542]}",2002
288,38.1942614373,"KE2003_182",0,12,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.1942614,-0.5968822]}",2002
240,37.7902432039,"KE2003_1",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.7902432,-0.4335104]}",2002
153,37.598794,"KE2014_545",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.598794,-0.247145]}",2002
199,37.429584,"KE2008_237",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.429584,-0.450378]}",2002
338,36.785844,"KE2014_97",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.785844,-0.309766]}",2002
126,37.130549,"KE2014_104",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.130549,-0.485296]}",2002
27,36.30869,"KE2014_1326",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.30869,-0.500925]}",2002
237,36.60354,"KE2014_89",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.60354,-0.748868]}",2002
421,35.428536,"KE2014_1434",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[35.428536,-0.288745]}",2002
412,34.591533,"KE2014_929",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.591533,-0.414185]}",2002
356,34.971208,"KE2008_89",0,15,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.971208,-0.309776]}",2002
21,35.319324,"KE2014_1464",0,16,0,46,0,0,"{""type"":""Point"",""coordinates"":[35.319324,-0.762671]}",2002
381,34.576353,"TZ2015_409",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.576353,-1.381592]}",2002
223,36.204693,"KE2014_1349",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.204693,-1.007501]}",2002
26,36.8030268096,"KE2003_273",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.8030268,-1.2909113]}",2002
419,36.918417,"KE2014_17",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.918417,-1.316275]}",2002
234,36.786592,"KE2008_14",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.786592,-1.265283]}",2002
226,36.752958,"KE2014_1",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.752958,-1.282723]}",2002
457,36.7695940148,"KE2003_323",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.769594,-1.1526852]}",2002
258,36.954037,"KE2014_1393",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.954037,-1.472465]}",2002
286,36.6541077715,"TZ2004_203",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.6541078,-3.3906342]}",2002
480,36.669004,"TZ2010_25",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.669004,-3.365854]}",2002
171,37.449574,"TZ2010_37",0,15,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.449574,-3.651879]}",2002
161,38.558575,"KE2014_407",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.558575,-3.399587]}",2002
90,37.967673,"KE2014_691",0,10,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.967673,-2.17842]}",2002
135,39.45911,"KE2014_278",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.45911,-3.909192]}",2002
445,39.689613,"KE2014_240",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.689613,-4.008439]}",2002
460,39.205087152,"KE2003_283",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.2050872,-4.6642551]}",2002
447,39.652541,"TZ2007_275",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.652541,-5.344401]}",2002
254,39.811241,"TZ2007_470",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.811241,-5.317606]}",2002
355,38.978534,"TZ2007_44",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.978534,-5.413766]}",2002
474,38.999012,"TZ2007_365",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.999012,-5.171247]}",2002
138,38.475201,"TZ2015_80",0,11,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.475201,-5.148356]}",2002
479,38.431403,"TZ2011_482",0,10,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.431403,-5.111643]}",2002
133,38.010015,"TZ2007_201",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.010015,-5.504577]}",2002
79,38.527725,"TZ2011_330",0,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.527725,-5.336266]}",2002
459,38.561219,"TZ2015_102",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.561219,-6.051343]}",2002
192,37.9683577525,"TZ2004_123",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[37.9683578,-4.5858543]}",2002
38,38.024326,"TZ2015_47",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.024326,-4.29655]}",2002
100,35.177067,"TZ2007_278",0,6,0,46,0,0,"{""type"":""Point"",""coordinates"":[35.177067,-5.939197]}",2002
22,35.021865,"TZ2015_229",0,2,0,46,0,0,"{""type"":""Point"",""coordinates"":[35.021865,-8.297536]}",2002
193,36.012567713,"TZ2004_59",0,2,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.0125677,-8.3918663]}",2002
244,39.302467,"TZ2010_102",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.302467,-7.088791]}",2002
194,39.2818081929,"TZ2004_309",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.2818082,-6.9196663]}",2002
78,38.735496,"TZ2007_121",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.735496,-6.72149]}",2002
204,39.52798,"TZ2011_543",0,4,0,46,0,0,"{""type"":""Point"",""coordinates"":[39.52798,-6.426711]}",2002
365,40.531475756,"MZ2011_55",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[40.5314758,-12.9862767]}",2002
18,40.297338121,"MZ2011_104",0,8,0,46,0,0,"{""type"":""Point"",""coordinates"":[40.2973381,-12.983281]}",2002
422,38.797864464,"MZ2011_153",0,9,0,46,0,0,"{""type"":""Point"",""coordinates"":[38.7978645,-15.6526438]}",2002
271,36.931643089,"MZ2011_216",0,5,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.9316431,-15.9558711]}",2002
47,36.28051,"MZ2009_151",0,7,0,46,0,0,"{""type"":""Point"",""coordinates"":[36.28051,-17.70854]}",2002
345,34.872967,"MW2015_41",0,20,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.872967,-16.466897]}",2002
200,34.836729,"MW2010_315",0,12,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.836729,-16.422075]}",2002
461,34.99654,"MW2014_135",0,11,0,46,0,0,"{""type"":""Point"",""coordinates"":[34.99654,-15.810859]}",2002
369,35.071475,"MW2010_768",0,11,0,46,0,0,"{""type"":""Point"",""coordinates"":[35.071475,-15.761368]}",2002
