"geolev","index","n.x","dhs","n.y","predictions","n","country"
"686004001",-0.31323624031402,4216,-0.039082352962963,27,-0.328981928888889,27,"Senegal"
"686004002",0.593422540267486,3935,0.700264903125,16,0.318648916875,16,"Senegal"
"686004003",-0.260200821483288,2292,0.128545284333333,9,-0.426900855555556,9,"Senegal"
"686005001",-0.225796493064574,2673,0.0628072860666667,15,0.0106322453333333,15,"Senegal"
"686005002",-0.44339433761619,3075,-0.0313085256153846,26,-0.262064093653846,26,"Senegal"
"686005003",-0.345380794435719,2018,0.0354550241666667,12,-0.287378559166667,12,"Senegal"
"686008001",0.0695775132768892,1874,0.631549859142857,7,-0.167634580285714,7,"Senegal"
"686008002",-0.267780530818953,9768,0.118788977173913,46,-0.268334202936957,46,"Senegal"
"686008003",0.480627232245398,2643,0.333679936153846,13,0.00108557846153845,13,"Senegal"
"686008004",0.724532884909784,4596,0.77592422035,16,0.39475771,16,"Senegal"
"686009001",-0.169991300866717,1632,-0.123373731428571,7,-0.303639084285714,7,"Senegal"
"686009002",-0.577378491289203,1204,-0.274126384285714,21,-0.378972592,21,"Senegal"
"686009003",-0.18785263922512,3347,-0.0604558805263158,19,-0.103869502631579,19,"Senegal"
"686010001",0.400021896267744,4795,0.743754845454545,11,0.439186943636364,11,"Senegal"
"686010002",0.856520208664207,4992,1.05432019754545,11,0.556212635090909,11,"Senegal"
"686010003",0.233534745223405,3535,0.392683786,9,-0.14592765,9,"Senegal"
"686011001",-0.316264535564678,2395,0.206546819090909,11,-0.0161561654545454,11,"Senegal"
"686011002",-0.401297075497805,623,-0.079808355,4,-0.307196512,4,"Senegal"
"686011003",0.562603292320385,2461,0.8160319725,12,0.759615789583333,12,"Senegal"
"694011001",-0.646638378092564,1039,-0.331221383,7,-0.187784507142857,7,"Sierra Leone"
"694011002",-0.700965919028333,487,-0.337708341666667,6,-0.336179918333333,6,"Sierra Leone"
"694011003",-0.861451917822318,718,-0.746269405,4,-0.3608438875,4,"Sierra Leone"
"694011004",-0.579579907133808,634,-0.55062325,3,-0.413855593333333,3,"Sierra Leone"
"694011005",-0.813503252526704,704,-0.71047574,3,-0.459286503333333,3,"Sierra Leone"
"694011006",-0.903542726237886,495,-0.906009625,2,-0.44176319,2,"Sierra Leone"
"694011007",-0.773616400630007,503,-0.6644094,1,-0.22879422,1,"Sierra Leone"
"694011008",-0.628019647205797,345,-0.504442393333333,3,-0.19603551,3,"Sierra Leone"
"694011009",-0.608074925432741,345,-0.7645231,3,-0.69104424,3,"Sierra Leone"
"694012001",0.345818820651325,1037,0.708722399,10,0.675668632,10,"Sierra Leone"
"694012002",-0.651054958202903,1479,-0.205490928,5,-0.290311126,5,"Sierra Leone"
"694012003",-0.581902064042942,724,-0.33116142,3,-0.274088183333333,3,"Sierra Leone"
"694012004",-0.704680832490852,700,-0.42065802,3,-0.330347266666667,3,"Sierra Leone"
"694012005",-0.653413590840798,592,-0.66428568,3,-0.154263640666667,3,"Sierra Leone"
"694012006",-0.795655833029036,530,-0.83821076,1,-0.29014972,1,"Sierra Leone"
"694012007",-0.757564693506419,466,-0.63234982,2,-0.398448235,2,"Sierra Leone"
"694012008",-0.678305677748205,439,0.099445075,1,0.05464061,1,"Sierra Leone"
"694012009",-0.793049897300319,468,-0.64423935,2,-0.41361171,2,"Sierra Leone"
"694012010",-0.836673401049035,300,-0.613032436666667,3,-0.321784953333333,3,"Sierra Leone"
"694013001",-0.215076499012039,1310,0.173098691888889,9,1.44112056666667,9,"Sierra Leone"
"694013002",-0.653812731892459,1045,-0.679755334857143,7,-0.21252789,7,"Sierra Leone"
"694013003",-0.429629330367643,671,-0.1882552945,4,0.1139281675,4,"Sierra Leone"
"694013004",-0.557312436237462,528,-0.118196675,2,0.64282626,2,"Sierra Leone"
"694013005",-0.628263263683511,522,-0.438013103333333,3,0.19410779,3,"Sierra Leone"
"694013006",-0.752347168465719,531,-0.645206415,4,-0.4458134925,4,"Sierra Leone"
"694013007",-0.522959889458927,370,-0.32536687,2,0.100295725,2,"Sierra Leone"
"694021001",-0.123474361967504,897,0.548744776,5,1.23894706,5,"Sierra Leone"
"694021002",-0.613232702958204,834,-0.317822866666667,6,-0.293087278333333,6,"Sierra Leone"
"694021003",-0.644635188123762,649,-0.615527212,5,-0.320204646,5,"Sierra Leone"
"694021004",-0.573764809583843,424,0.225854725714286,7,0.890605300214286,7,"Sierra Leone"
"694021005",-0.674647424979744,476,-0.494316165,4,0.00477118000000001,4,"Sierra Leone"
"694021006",-0.718829322315916,493,-0.6385155,3,-0.31136561,3,"Sierra Leone"
"694021007",-0.815720108204826,172,-0.09731525,1,-0.41031805,1,"Sierra Leone"
"694021008",-0.596584683360266,272,-0.72595327,2,-0.27647522,2,"Sierra Leone"
"694021009",-0.560548863727452,297,-0.38557297,3,0.01689976,3,"Sierra Leone"
"694022001",-0.637845258682698,719,-0.403491544,10,-0.437629881,10,"Sierra Leone"
"694022002",-0.446625584853445,833,-0.241265356714286,7,-0.0983698271428571,7,"Sierra Leone"
"694022003",-0.598336392684798,442,-0.689945333333333,3,-0.332430933666667,3,"Sierra Leone"
"694022004",-0.675924355080677,414,-0.10126793575,4,-0.5910766325,4,"Sierra Leone"
"694022005",-0.630283559605528,239,-0.7285385,1,-0.3544482,1,"Sierra Leone"
"694022006",-0.597193864742456,125,-0.404072746666667,3,-0.42977138,3,"Sierra Leone"
"694023001",-0.813442234005583,457,-0.76016848,2,-0.39601025,2,"Sierra Leone"
"694023002",-0.704125333546288,572,-0.5737238675,8,-0.50874180375,8,"Sierra Leone"
"694023003",-0.623616468360606,493,-0.771610692,5,-0.398077578,5,"Sierra Leone"
"694023004",-0.784563799644387,471,-0.913151725,2,-0.43932409,2,"Sierra Leone"
"694023005",-0.742980826541409,436,-0.46092533,4,-0.2902896275,4,"Sierra Leone"
"694023006",-0.740993825164116,359,-0.787101085,4,-0.52551664,4,"Sierra Leone"
"694023007",-0.393571433772359,378,0.380851406666667,3,0.682926456666667,3,"Sierra Leone"
"694023008",-0.459509687475187,306,-0.358988343333333,3,-0.239193466666667,3,"Sierra Leone"
"694024001",-0.601087997850051,522,-0.3728383946,5,-0.278740432,5,"Sierra Leone"
"694024002",-0.192322167705196,774,0.042610231,4,0.54183515375,4,"Sierra Leone"
"694024003",-0.677571250516326,329,-0.256313551666667,9,-0.116967173333333,9,"Sierra Leone"
"694024004",-0.690087355355173,419,-0.509494785,4,-0.2644699775,4,"Sierra Leone"
"694024005",-0.634271696462141,350,-0.517450288,5,-0.485191456,5,"Sierra Leone"
"694024006",-0.633859742651924,452,-0.31858559,2,-0.26198958,2,"Sierra Leone"
"694024007",-0.227064200600274,175,-0.60331317,2,-0.136414928,2,"Sierra Leone"
"694024008",-0.780704120677414,308,-0.0649833166666667,3,0.50150633,3,"Sierra Leone"
"694024009",-0.611047047147749,212,-0.46171078,1,-0.25439903,1,"Sierra Leone"
"694025001",-0.684526493895059,846,-0.4065911885,8,0.0524353245,8,"Sierra Leone"
"694025002",-0.684469576756169,702,-0.195678916666667,3,0.0885079333333333,3,"Sierra Leone"
"694025003",-0.665892227279964,698,-0.370839282,5,-0.1186688944,5,"Sierra Leone"
"694025004",-0.624084505256622,565,-0.731680206,5,-0.281177604,5,"Sierra Leone"
"694025005",-0.386621960846076,651,-0.0797902235,4,-0.1036374775,4,"Sierra Leone"
"694025006",-0.703813542323768,361,-0.65749156,1,-0.37095615,1,"Sierra Leone"
"694025007",-0.581111901860749,342,-0.1002257215,2,-0.1794866915,2,"Sierra Leone"
"694031001",0.206040352853901,744,0.8825324725,12,1.19846268583333,12,"Sierra Leone"
"694031002",-0.485761162607061,596,-0.420666295,4,-0.13266499,4,"Sierra Leone"
"694031003",-0.597681669807468,531,-0.390748365,4,-0.00149906465,4,"Sierra Leone"
"694031004",-0.770379406888515,617,-0.530787735,2,-0.299476605,2,"Sierra Leone"
"694031005",-0.574268940052489,499,-0.38428484,2,-0.07892499,2,"Sierra Leone"
"694031006",-0.690088442982973,462,-0.5737179,2,-0.212171985,2,"Sierra Leone"
"694031007",-0.456560085315834,440,-0.175196352,5,0.250333506,5,"Sierra Leone"
"694031008",-0.820907335240521,324,-0.81706744,1,-0.41878882,1,"Sierra Leone"
"694031009",-0.57148273004224,391,0.047533754,1,-0.2343849,1,"Sierra Leone"
"694031010",-0.802010126379799,291,-0.9078535,1,-0.16393563,1,"Sierra Leone"
"694031011",-0.722339568364198,367,-0.07365697,1,-0.04209231,1,"Sierra Leone"
"694032001",-0.768551158726415,673,-0.769005185,6,-0.267847066666667,6,"Sierra Leone"
"694032002",-0.730645150889791,560,-0.535549811,10,-0.259345261,10,"Sierra Leone"
"694032003",-0.818972466014098,370,-0.482345654,5,-0.441150704,5,"Sierra Leone"
"694032004",-0.644195788111789,465,-0.334330901666667,6,-0.0210933766666667,6,"Sierra Leone"
"694033001",-0.81682585751605,228,-0.6226226,4,-0.3529673725,4,"Sierra Leone"
"694033002",-0.838858967041004,449,-0.612380965,2,-0.26104863,2,"Sierra Leone"
"694033003",-0.778951461023657,349,-0.660448015,4,-0.3863982275,4,"Sierra Leone"
"694033004",-0.855944583592865,455,-0.767358872,5,-0.2489269066,5,"Sierra Leone"
"694033005",-0.715311169076191,387,-0.188513076666667,3,-0.160502123333333,3,"Sierra Leone"
"694033006",-0.753824667674226,400,-0.8096806,1,-0.34634736,1,"Sierra Leone"
"694033007",-0.852238688648432,379,-0.387724045,2,-0.143389888,2,"Sierra Leone"
"694033008",-0.82007934906469,248,-0.489686816666667,3,-0.203151663333333,3,"Sierra Leone"
"694033009",-0.489194231665672,352,-0.245230225,4,-0.08352387,4,"Sierra Leone"
"694034001",-0.66049614506179,771,-0.239115373333333,6,0.0245542775,6,"Sierra Leone"
"694034002",-0.716599571526623,430,-0.355064314,5,-0.171688481,5,"Sierra Leone"
"694034003",-0.875181823834189,476,-0.48324694,4,-0.27222594425,4,"Sierra Leone"
"694034004",-0.741521208513303,346,-0.47693393,2,-0.22148676,2,"Sierra Leone"
"694034005",-0.827773877777727,205,-0.35823855,2,0.047193,2,"Sierra Leone"
"694034006",-0.725826269413899,405,-0.57090333,5,-0.202517554,5,"Sierra Leone"
"694034007",-0.762422211115721,279,-0.100011876666667,3,-0.0229007714333333,3,"Sierra Leone"
"694041001",-0.1787293692701,1001,0.193780962538462,13,0.576942224615385,13,"Sierra Leone"
"694041002",0.0760574655938413,1039,0.716129963076923,13,0.708762784461539,13,"Sierra Leone"
"694041003",-0.451214560449078,311,-0.48716072,3,-0.10389855,3,"Sierra Leone"
"694042000",NA,NA,1.22254718342857,35,1.37141951885714,35,"Sierra Leone"
"694042001",0.91337444577263,742,NA,NA,NA,NA,"Sierra Leone"
"694042002",0.992098295687279,288,NA,NA,NA,NA,"Sierra Leone"
"694042003",0.637528140575478,819,NA,NA,NA,NA,"Sierra Leone"
"694042004",0.588200418513355,1131,NA,NA,NA,NA,"Sierra Leone"
"694042005",0.195634706145877,1575,NA,NA,NA,NA,"Sierra Leone"
"694042006",0.858010950745144,743,NA,NA,NA,NA,"Sierra Leone"
"694042007",0.650518120893358,1407,NA,NA,NA,NA,"Sierra Leone"
"694042008",0.9504394843635,1465,NA,NA,NA,NA,"Sierra Leone"
"834001001",-0.38616645486518,13893,-0.541440084,5,-0.472435734,5,"Tanzania"
"834001002",-0.278361411499887,15843,-0.5836528425,4,-0.4234363,4,"Tanzania"
"834001003",-0.482635087895862,11623,-0.618588242857143,7,-0.331516891428571,7,"Tanzania"
"834001004",0.601950227422226,10539,0.195868485,4,0.302772386,4,"Tanzania"
"834002001",-0.333330869085035,8628,-0.577374445,2,-0.67238948,2,"Tanzania"
"834002002",0.404959188063933,18976,0.126289332,7,0.0504476378571429,7,"Tanzania"
"834002003",1.14399085223188,8939,0.740112432666667,6,0.695600683333333,6,"Tanzania"
"834002004",-0.204530797780001,13231,-0.28589842875,8,-0.45975319625,8,"Tanzania"
"834002005",-0.706359505265195,4055,-0.8871447,2,-0.7921738,2,"Tanzania"
"834002006",-0.089582989706247,12446,-0.3855120872,5,-0.536383058,5,"Tanzania"
"834002007",-0.324417490592749,5389,-0.731579123333333,3,-0.671777893333333,3,"Tanzania"
"834002008",-0.444864735224265,11324,-0.2764846828,5,-0.3110368186,5,"Tanzania"
"834003001",0.215753118596207,7130,-0.218337023333333,3,-0.327559643333333,3,"Tanzania"
"834003002",0.42848908447865,4656,0.118200249666667,3,-0.106422006666667,3,"Tanzania"
"834003003",0.156261129935398,7194,0.020115126,2,-0.67015635,2,"Tanzania"
"834003004",0.474306427968368,7564,0.034019303,6,-0.182911635166667,6,"Tanzania"
"834003005",0.398636755642269,8987,-0.0737274826666667,3,-0.329589044333333,3,"Tanzania"
"834003006",1.55277607724827,4452,1.06713753333333,3,0.698175366666667,3,"Tanzania"
"834004001",-0.277210615171686,7286,-0.646844228,5,-0.663760934,5,"Tanzania"
"834004002",-0.0307624170801538,10500,-0.6131252925,4,-0.537571015,4,"Tanzania"
"834004003",-0.15776998518301,9998,-0.39466547,2,-0.58740576,2,"Tanzania"
"834004004",0.985957181528782,8846,0.7746368976,5,0.849201882,5,"Tanzania"
"834004005",-0.00808749969739509,1953,NA,NA,NA,NA,"Tanzania"
"834004006",-0.354827174246831,12883,-0.57300385,4,-0.44672319,4,"Tanzania"
"834005001",-0.179871274485783,10990,-0.187770782583333,6,-0.414379568333333,6,"Tanzania"
"834005002",-0.294068356441368,13968,-0.552228133333333,6,-0.284648322333333,6,"Tanzania"
"834005003",0.0215615873211484,9419,0.3465914094,5,-0.116541344,5,"Tanzania"
"834005004",-0.279509013738796,8398,-0.5175554,1,-0.5945117,1,"Tanzania"
"834005005",1.10448962887258,4679,0.3353946235,2,0.4767368175,2,"Tanzania"
"834006001",0.037947248928124,7000,0.105542702,5,0.148754528,5,"Tanzania"
"834006002",0.592593667037402,4724,0.0636193125,4,0.18112827925,4,"Tanzania"
"834006003",-0.237237404897583,13015,-0.357992446666667,6,-0.154758763333333,6,"Tanzania"
"834006004",-0.350844619846915,6432,-0.460431025,4,-0.39680969,4,"Tanzania"
"834006005",-0.170752441992581,2549,NA,NA,NA,NA,"Tanzania"
"834007001",1.2379575148074,14976,1.065626935,14,1.07484592785714,14,"Tanzania"
"834007002",1.22949644184837,9455,0.8397129275,8,1.1283897625,8,"Tanzania"
"834007003",1.03868849004716,11436,0.752228711111111,9,1.11197746,9,"Tanzania"
"834008001",-0.33159643056207,6995,-0.254229305,4,-0.22772699,4,"Tanzania"
"834008002",-0.43504248609075,11423,-0.428035897142857,7,-0.429432869857143,7,"Tanzania"
"834008003",-0.369619342219371,7541,-0.485540143333333,3,-0.506688006666667,3,"Tanzania"
"834008004",-0.345585824728205,2667,-0.88976055,1,-0.6980976,1,"Tanzania"
"834008005",0.175834043901466,3644,-0.231965138,5,-0.272880322,5,"Tanzania"
"834009001",-0.456118090274176,6368,-0.48425319,3,-0.43283498,3,"Tanzania"
"834009002",-0.369000686304131,14025,-0.60900220875,8,-0.4032291525,8,"Tanzania"
"834009003",-0.383378714218231,13841,-0.533871607142857,7,-0.50168232,7,"Tanzania"
"834009004",0.495499820380439,4005,0.293994775,2,0.782858325,2,"Tanzania"
"834010001",-0.358039770048441,6737,-0.7129217125,4,-0.616425175,4,"Tanzania"
"834010002",-0.306839847286583,9677,-0.384693268,5,-0.719654836,5,"Tanzania"
"834010003",-0.181981268018663,12090,-0.29669586625,8,-0.478440872,8,"Tanzania"
"834010004",0.624589607376929,4151,-0.0949517433333333,3,0.2218859,3,"Tanzania"
"834011001",-0.229586535371005,14799,-0.356973110909091,11,-0.380327816363636,11,"Tanzania"
"834011002",-0.0474712782408234,11582,-0.273362317814286,7,-0.386335904285714,7,"Tanzania"
"834011003",1.15021606469316,3815,0.698139035,2,0.444314835,2,"Tanzania"
"834011004",0.0802576416147391,15461,-0.133398523846154,13,-0.373681560284615,13,"Tanzania"
"834011005",-0.125643378263083,3665,-0.36756671,4,-0.6715372175,4,"Tanzania"
"834011006",-0.23940948732498,4482,-0.2873611925,4,-0.49849405,4,"Tanzania"
"834012001",-0.240208208203141,5855,-0.6483194,1,-0.6649161,1,"Tanzania"
"834012002",-0.178370297910442,16962,-0.431606163333333,6,-0.57210999,6,"Tanzania"
"834012003",0.0203613865803021,6223,0.07482483,2,-0.07257682,2,"Tanzania"
"834012004",-0.103161845351581,7848,-0.6456031,1,-0.8493909,1,"Tanzania"
"834012005",-0.329124818542618,3059,-0.59687775,1,-0.5566614,1,"Tanzania"
"834012006",-0.21287092336062,11644,-0.426352722,5,-0.374330946,5,"Tanzania"
"834012007",0.91980226224878,6183,0.41999518,3,0.679473936666667,3,"Tanzania"
"834013001",-0.369626195441428,10780,-0.268645445714286,7,-0.467717563571429,7,"Tanzania"
"834013002",-0.465088657137136,13080,-0.707502111428571,7,-0.523808885714286,7,"Tanzania"
"834013003",-0.370221825035974,9129,-0.4441588975,4,-0.371083125,4,"Tanzania"
"834013004",0.47451211565988,4255,-0.07920895,2,-0.00336383499999998,2,"Tanzania"
"834014001",-0.424097909262936,4993,-0.392360445,6,-0.375447073333333,6,"Tanzania"
"834014002",-0.433995455652465,5623,-0.50867396,2,-0.51106894,2,"Tanzania"
"834014003",-0.490946278738339,10104,-0.393830264,5,-0.536437958,5,"Tanzania"
"834014004",-0.456237382524013,9456,-0.366683673383333,6,-0.562588123333333,6,"Tanzania"
"834014005",0.701880418754648,3229,-0.390607956666667,3,0.10443392,3,"Tanzania"
"834015001",-0.477855811949296,10905,-0.695271621818182,11,-0.588491457272727,11,"Tanzania"
"834015002",-0.432917224014042,5264,-0.569058588,5,-0.61293256,5,"Tanzania"
"834015003",0.23368890371239,4641,-0.00210139000000001,4,-0.02523753,4,"Tanzania"
"834015004",-0.317238001017289,11443,-0.549649791764706,17,-0.493691658235294,17,"Tanzania"
"834016001",-0.433672671823926,8852,-0.673306774,5,-0.673147852,5,"Tanzania"
"834016002",-0.320447109163668,12364,-0.39494408,5,-0.506360096,5,"Tanzania"
"834016003",-0.408043506232961,9522,-0.538913841666667,6,-0.350256925,6,"Tanzania"
"834016004",0.465926720593304,2551,0.8456142,1,0.6374853,1,"Tanzania"
"834019001",0.668747680587116,4759,-0.133864066666667,3,0.0525847666666667,3,"Tanzania"
"834019002",-0.427792396993066,12806,-0.679537765,6,-0.541984493333333,6,"Tanzania"
"834019003",-0.263825389248799,24554,-0.425608431666667,15,-0.496006826,15,"Tanzania"
"834019004",-0.389091383563342,9370,-0.44143472,7,-0.552794879285714,7,"Tanzania"
"834019005",-0.344476985207451,9580,-0.4993586775,4,-0.667157705,4,"Tanzania"
"834019006",-0.384126921018336,5175,-0.5155834775,4,-0.5999831725,4,"Tanzania"
"834019007",-0.407126483520022,8951,-0.415555264,4,-0.6206396025,4,"Tanzania"
"834019008",-0.370048258132513,5701,-0.31212726,3,-0.546346943333333,3,"Tanzania"
"834019009",0.854585887824763,2056,NA,NA,NA,NA,"Tanzania"
"834019010",-0.317648867638005,8232,-0.53672129,2,-0.62295575,2,"Tanzania"
"834019011",0.505679678254771,16142,0.753216261666667,6,0.607764066666667,6,"Tanzania"
"834019012",-0.374017898336646,16520,-0.469493083333333,6,-0.465547488333333,6,"Tanzania"
"834019013",-0.284224795027312,9289,-0.4574899275,4,-0.644649485,4,"Tanzania"
"834019014",0.571031700174251,12391,-0.499382285,2,-0.655655445,2,"Tanzania"
"834019015",-0.495292600804556,13960,-0.727521567,10,-0.649533834,10,"Tanzania"
"834019016",-0.453632533225376,6339,-0.5202864,3,-0.375658393333333,3,"Tanzania"
"834019017",-0.434760869764368,7076,-0.566881648,5,-0.419374574,5,"Tanzania"
"834019018",-0.290920536671964,11723,-0.460253811111111,9,-0.578381965555556,9,"Tanzania"
"834020001",-0.368428971072955,15186,-0.500332278888889,9,-0.568132168888889,9,"Tanzania"
"834020002",-0.441026202254021,4782,-0.6967145,2,-0.632274465,2,"Tanzania"
"834020003",-0.439722132485215,9166,-0.508871213333333,3,-0.650070276666667,3,"Tanzania"
"834020004",-0.29951238500248,8255,-0.16980437,3,-0.20419701,3,"Tanzania"
"834020005",0.935075568692757,3820,0.9159667,2,0.777502415,2,"Tanzania"
"834051001",0.0860011634963104,2266,-0.116143785555556,9,-0.00599117677777778,9,"Tanzania"
"834051002",0.164483936303898,1505,0.0695470485,6,-0.178477344333333,6,"Tanzania"
"834052001",0.26707711411909,2672,0.38739839115,10,-0.15643824,10,"Tanzania"
"834052002",0.507296091137821,1527,0.429509678,5,-0.214830528,5,"Tanzania"
"834053001",1.27600356910595,4768,0.98699960875,8,0.6895005625,8,"Tanzania"
"834053002",1.65452364820823,5281,1.39343607142857,7,1.22202241428571,7,"Tanzania"
"834054001",0.327346696213636,3572,0.2575293327,8,-0.03370181875,8,"Tanzania"
"834054002",-0.325320670978475,3022,-0.182381669428571,7,-0.18649016,7,"Tanzania"
"834055001",0.760835436612145,2732,0.3261965575,8,-0.0403033145,8,"Tanzania"
"834055002",-0.00296001176771672,3289,-0.0836400386714286,7,-0.271334493714286,7,"Tanzania"
"834888888",NA,NA,-0.632469105,2,-0.692008875,2,"Tanzania"
"888888888",NA,NA,-0.556709,2,-0.51710963,2,"Malawi"
"888888888",NA,NA,-0.556709,2,-0.51710963,2,"Mozambique"
"894001001",0.105332490834344,16717,0.276088425918367,49,0.269626596530612,49,"Zambia"
"894001002",-0.265911627526474,3886,0.00331015177777779,9,-0.250764314444444,9,"Zambia"
"894001003",-0.367918053388973,2892,-0.241909575,8,-0.12185217825,8,"Zambia"
"894002001",1.32012144813059,1748,0.78065608,3,0.57629798,3,"Zambia"
"894002002",1.24567121379445,3936,1.05171267285714,7,0.656580448571429,7,"Zambia"
"894002003",0.830324539223479,1889,0.3416966375,4,0.649134855,4,"Zambia"
"894002004",1.31362391582269,9616,1.2544476792,15,1.01490184293333,15,"Zambia"
"894002005",1.14927943272247,2906,0.508706681833333,6,0.516751441666667,6,"Zambia"
"894002006",-0.354585527838898,5341,-0.13020169005,20,-0.1483927452,20,"Zambia"
"894002007",1.29339979904933,3015,0.8195375046,5,0.86660189,5,"Zambia"
"894002008",1.15164626501434,8540,1.400157004,10,1.118313126,10,"Zambia"
"894003001",-0.563475188734755,1993,-0.342249116666667,6,-0.286589291666667,6,"Zambia"
"894003002",-0.19977006006394,10134,0.314343085933333,30,0.391116708666667,30,"Zambia"
"894003003",-0.488291097522885,4667,-0.1113345975,12,-0.0957251616666667,12,"Zambia"
"894003004",-0.57832358106296,6173,-0.265912761764706,17,-0.109947582941176,17,"Zambia"
"894003005",-0.512884190860827,7509,-0.2136104951,20,-0.2749289053,20,"Zambia"
"894003006",-0.567490732738629,1944,-0.345844548888889,9,-0.273003426666667,9,"Zambia"
"894003007",-0.445884258817754,2882,-0.131617689166667,12,-0.210231020833333,12,"Zambia"
"894003008",-0.323440868139273,5054,-0.0264852840769231,26,0.132649599384615,26,"Zambia"
"894003009",-0.280258360715716,3986,-0.0733742663157895,19,0.00106039105263158,19,"Zambia"
"894003010",-0.624036837715837,1667,-0.629721868,5,-0.3662777,5,"Zambia"
"894003011",-0.531742557708123,2374,-0.662786605714286,7,-0.412142664285714,7,"Zambia"
"894003012",-0.23387331013081,7681,0.0337071596206897,29,0.189409089086207,29,"Zambia"
"894003013",-0.474555501755229,2440,-0.585599025,6,-0.315431101666667,6,"Zambia"
"894003014",-0.380867568218422,5947,-0.275561271428571,21,-0.0196453814285714,21,"Zambia"
"894003015",-0.420303756448589,1950,-0.495906930671429,7,-0.282306282857143,7,"Zambia"
"894004001",-0.487249338139848,5488,-0.3974170869,20,-0.2281145185,20,"Zambia"
"894004002",-0.359345354483947,2512,-0.168019271,10,-0.490962572,10,"Zambia"
"894004003",-0.25946459643535,5081,-0.121132939473684,19,-0.193340363684211,19,"Zambia"
"894004004",-0.450456057436499,2387,-0.511197787777778,9,-0.314313262777778,9,"Zambia"
"894004005",-0.55099992015913,4012,-0.289853654375,16,-0.326324705625,16,"Zambia"
"894005001",0.518118033125312,8013,0.557771290346154,26,0.230647806153846,26,"Zambia"
"894005002",-0.328503427641656,458,-0.49553445,2,-0.44050804,2,"Zambia"
"894005003",1.42550178580111,35756,1.37189089,46,1.54871727173913,46,"Zambia"
"894008001",-0.515237440412038,2169,-0.514964211,10,-0.3115335797,10,"Zambia"
"894008002",-0.467742806044267,2395,-0.326005732461538,13,-0.490270956715385,13,"Zambia"
"894008003",-0.436414248633045,1645,-0.378057136807778,9,-0.335911556333333,9,"Zambia"
"894008004",-0.366042847121916,1180,-0.138607456,5,-0.270661656,5,"Zambia"
"894008005",-0.481755596852197,1014,-0.431838036,5,-0.424036832,5,"Zambia"
"894008006",0.00453169971546201,4650,0.41309437862963,27,0.495553916296296,27,"Zambia"
"894009001",-0.0487537395855812,4448,-0.0824183169090909,11,0.194225450909091,11,"Zambia"
"894009002",-0.637035124883292,981,-0.672668525,2,-0.34408652,2,"Zambia"
"894009003",-0.516155167008135,2862,-0.314542365,6,-0.243687608333333,6,"Zambia"
"894009004",-0.509746214369291,6461,-0.357841391428571,14,-0.28648381,14,"Zambia"
"894009005",1.34962445965938,3049,1.610931048,10,1.23556393,10,"Zambia"
"894009006",0.292900527458109,4325,0.402305017272727,11,0.107730029363636,11,"Zambia"
"894009007",-0.144471216300531,3278,-0.0113319455555555,9,0.0133055233333333,9,"Zambia"
"894009008",-0.161004939418377,1765,0.19481651,5,0.33212575,5,"Zambia"
"894009009",-0.456659798815554,1973,-0.18738328,4,-0.0706262775,4,"Zambia"
"894010001",-0.796242203660272,2643,-0.568504938888889,9,-0.42379527,9,"Zambia"
"894010002",-0.467865761928717,3619,-0.19536020125,12,-0.100705193833333,12,"Zambia"
"894010003",-0.671604708785388,1663,-0.1975923,6,-0.346934635,6,"Zambia"
"894010004",-0.251115050630569,3646,0.175164393705882,17,0.0396601214117647,17,"Zambia"
"894010005",-0.753920703087305,4411,-0.507891716666667,15,-0.33628977,15,"Zambia"
"894010006",-0.530422861100018,2034,-0.235643866666667,9,0.0309614058888889,9,"Zambia"
