"household_id","rooms","electric","phone","radio","tv","auto","floor_qual","toilet_qual","watsup_qual","ea_id","lat","lon","total_cons_ann","year","country","index"
"07040101103161",2,1,0,0,0,0,4,2,4,NA,NA,NA,2430.5,2011,"et",-0.142941572902985
"07040101103166",1,1,0,1,0,0,1,2,4,"07040101103",6.91156800008,38.4817078008,2735.17846679688,2011,"et",-0.436079812384148
"07040400903017",1,0,0,0,0,0,1,1,3,"07040400903",6.80310210938,38.5126355838,8903.7138671875,2011,"et",-1.31616675431766
"07040400903035",2,0,0,0,0,0,1,2,3,"07040400903",6.80310210938,38.5126355838,2173.14285714286,2011,"et",-1.10552913076663
"07040400903077",2,0,0,1,0,0,1,2,3,"07040400903",6.80310210938,38.5126355838,17092.857421875,2011,"et",-0.823451723212115
"07040400903149",3,0,0,0,0,0,2,2,3,"07040400903",6.80310210938,38.5126355838,2628.53069196429,2011,"et",-0.858783603364593
"07040601903057",3,0,0,1,0,0,4,2,3,"07040601903",6.44962796151,38.3196828622,980.570475260417,2011,"et",-0.248236076176432
"07040601903111",3,0,0,0,0,0,1,2,3,"07040601903",6.44962796151,38.3196828622,2727.71435546875,2011,"et",-1.02301866318141
"07040601903129",3,0,0,0,0,0,2,2,3,"07040601903",6.44962796151,38.3196828622,3275.619140625,2011,"et",-0.858783603364593
"07040601903155",1,0,0,0,0,0,1,2,3,"07040601903",6.44962796151,38.3196828622,1925,2011,"et",-1.18803959835186
"07040601903166",1,0,0,1,0,0,1,2,3,"07040601903",6.44962796151,38.3196828622,2141.16666666667,2011,"et",-0.905962190797336
"07040901103004",2,0,0,0,0,0,1,2,3,"07040901103",6.39898337786,38.8768980886,15382.4895833333,2011,"et",-1.10552913076663
"07040901103018",2,0,0,1,0,0,1,2,3,"07040901103",6.39898337786,38.8768980886,8437.04296875,2011,"et",-0.823451723212115
"07040901103025",1,0,0,0,0,0,1,1,3,"07040901103",6.39898337786,38.8768980886,7690.19010416667,2011,"et",-1.31616675431766
"07040901103039",6,0,0,1,0,0,2,2,3,"07040901103",6.39898337786,38.8768980886,10535.150390625,2011,"et",-0.32917479305441
"07040901103046",3,0,0,0,0,0,1,2,3,"07040901103",6.39898337786,38.8768980886,6789.1140625,2011,"et",-1.02301866318141
"07040901103067",2,0,0,0,0,0,1,2,3,"07040901103",6.39898337786,38.8768980886,26232.451171875,2011,"et",-1.10552913076663
"07040901103088",2,0,0,0,0,0,1,2,3,"07040901103",6.39898337786,38.8768980886,35682.2838541667,2011,"et",-1.10552913076663
"07040901103130",2,0,0,0,0,0,2,1,3,"07040901103",6.39898337786,38.8768980886,38390.3125,2011,"et",-1.06942122691562
"07040901103151",3,0,0,0,0,0,1,2,3,"07040901103",6.39898337786,38.8768980886,8335.33125,2011,"et",-1.02301866318141
"07040901103172",2,0,0,0,0,0,1,2,3,"07040901103",6.39898337786,38.8768980886,43176.684375,2011,"et",-1.10552913076663
"07040901103193",3,0,0,0,0,0,1,2,3,"07040901103",6.39898337786,38.8768980886,41731.375,2011,"et",-1.02301866318141
"07041000105009",1,1,0,1,0,0,1,2,4,"07041000105",6.92495009304,38.3559681101,3450.94995117188,2011,"et",-0.436079812384148
"07041000105024",3,1,0,0,1,0,4,2,4,"07041000105",6.92495009304,38.3559681101,6635.64990234375,2011,"et",0.482662552383549
"07041000105054",7,1,0,1,0,0,4,2,4,"07041000105",6.92495009304,38.3559681101,4538.2001953125,2011,"et",0.55168817257764
"07041000105069",2,1,0,1,0,0,4,1,1,"07041000105",6.92495009304,38.3559681101,6095,2011,"et",-0.0539375401401557
"07041000105084",2,1,0,1,0,0,2,2,4,"07041000105",6.92495009304,38.3559681101,4637.33333333333,2011,"et",-0.189334284982107
"07041000105144",1,0,0,0,0,0,1,2,4,"07041000105",6.92495009304,38.3559681101,1130.33333333333,2011,"et",-1.16639085874323
"07041200908015",1,0,0,0,0,0,1,2,3,"07041200908",6.93084850884,38.595896045,2708,2011,"et",-1.18803959835186
"07041200908035",1,0,0,0,0,0,1,2,3,"07041200908",6.93084850884,38.595896045,2212.375,2011,"et",-1.18803959835186
"07041200908050",1,0,0,0,0,0,1,2,3,"07041200908",6.93084850884,38.595896045,2758,2011,"et",-1.18803959835186
"07041200908065",1,0,0,0,0,0,1,2,3,"07041200908",6.93084850884,38.595896045,1518.5,2011,"et",-1.18803959835186
"07041200908080",3,0,0,1,0,0,4,2,3,"07041200908",6.93084850884,38.595896045,1757.33333333333,2011,"et",-0.248236076176432
"07041200908095",1,0,0,0,0,0,1,2,3,"07041200908",6.93084850884,38.595896045,2056.33333333333,2011,"et",-1.18803959835186
"07041200908110",1,0,0,0,0,0,1,2,3,"07041200908",6.93084850884,38.595896045,2316.66666666667,2011,"et",-1.18803959835186
"07041200908140",1,0,0,0,0,0,1,2,3,"07041200908",6.93084850884,38.595896045,1042.85714285714,2011,"et",-1.18803959835186
"07041700202003",1,0,0,0,0,0,1,1,4,"07041700202",6.65580676267,38.3245737951,2683.3095703125,2011,"et",-1.29451801470903
"07041700202017",1,0,0,0,0,0,1,2,4,"07041700202",6.65580676267,38.3245737951,5239.71435546875,2011,"et",-1.16639085874323
"07041700202038",1,0,0,0,0,0,1,2,4,"07041700202",6.65580676267,38.3245737951,2834.82530381944,2011,"et",-1.16639085874323
"07041700202066",1,0,0,1,0,0,1,2,4,"07041700202",6.65580676267,38.3245737951,5987.96435546875,2011,"et",-0.884313451188708
"07041700202087",1,0,0,1,0,0,1,2,4,"07041700202",6.65580676267,38.3245737951,11341.0224609375,2011,"et",-0.884313451188708
"07041700202108",1,0,0,0,0,0,1,1,4,"07041700202",6.65580676267,38.3245737951,2686.57153320312,2011,"et",-1.29451801470903
"07041700202129",3,0,0,1,0,0,2,2,4,"07041700202",6.65580676267,38.3245737951,4589.24296875,2011,"et",-0.555057456201445
"07041700202150",1,0,0,1,0,0,1,2,4,"07041700202",6.65580676267,38.3245737951,4641.10212053571,2011,"et",-0.884313451188708
"07041700202171",1,0,0,1,0,0,1,2,4,"07041700202",6.65580676267,38.3245737951,2475.24497767857,2011,"et",-0.884313451188708
"07041700202192",1,0,0,0,0,0,1,2,4,"07041700202",6.65580676267,38.3245737951,11738.2861328125,2011,"et",-1.16639085874323
"07050100907024",3,0,0,1,0,0,1,2,4,"07050100907",6.27761186614,38.3115215185,3510.46875,2011,"et",-0.719292516018266
"07050100907066",2,0,0,0,0,0,1,2,3,"07050100907",6.27761186614,38.3115215185,3581,2011,"et",-1.10552913076663
"07050100907087",1,0,0,0,0,0,1,2,4,"07050100907",6.27761186614,38.3115215185,988.9,2011,"et",-1.16639085874323
"07050100907129",1,0,0,0,0,0,1,2,3,"07050100907",6.27761186614,38.3115215185,1481.4,2011,"et",-1.18803959835186
"07050100907150",1,0,0,0,0,0,1,2,4,"07050100907",6.27761186614,38.3115215185,1929.9,2011,"et",-1.16639085874323
"07050100907171",2,0,0,0,0,0,1,2,4,"07050100907",6.27761186614,38.3115215185,1202.83333333333,2011,"et",-1.08388039115801
"07050100907192",2,0,0,1,0,0,1,2,4,"07050100907",6.27761186614,38.3115215185,4160.66666666667,2011,"et",-0.801802983603487
"07050201705019",1,0,0,0,1,0,1,2,3,"07050201705",6.13878361273,38.2843372409,3319.38225446429,2011,"et",-0.644945940650542
"07050201705031",1,0,0,0,0,0,1,2,3,"07050201705",6.13878361273,38.2843372409,1596.39709472656,2011,"et",-1.18803959835186
"07050201705055",2,0,0,1,0,0,2,2,3,"07050201705",6.13878361273,38.2843372409,2091.44444444444,2011,"et",-0.659216663395294
"07050201705127",1,0,0,0,0,0,1,2,3,"07050201705",6.13878361273,38.2843372409,3385.86653645833,2011,"et",-1.18803959835186
"07050201705145",1,0,0,0,0,0,1,2,3,"07050201705",6.13878361273,38.2843372409,4667.52197265625,2011,"et",-1.18803959835186
"07050201705163",2,0,0,0,0,0,2,2,3,"07050201705",6.13878361273,38.2843372409,3707.35009765625,2011,"et",-0.941294070949814
"07050302201002",2,0,1,1,1,1,1,2,3,"07050302201",5.98301240509,38.1616652609,12110.6,2011,"et",0.865744713299019
"07050302201016",3,0,0,1,0,0,1,2,5,"07050302201",5.98301240509,38.1616652609,2836,2011,"et",-0.697643776409638
"07050302201044",2,0,0,0,0,0,1,1,5,"07050302201",5.98301240509,38.1616652609,3169.25,2011,"et",-1.19035880751519
"07050302201065",2,0,0,1,0,0,1,2,5,"07050302201",5.98301240509,38.1616652609,9509.46640625,2011,"et",-0.780154243994859
"07050302201086",3,0,0,0,0,0,1,2,5,"07050302201",5.98301240509,38.1616652609,7572.33333333333,2011,"et",-0.979721183964158
"07050302201107",2,0,0,1,0,0,1,2,5,"07050302201",5.98301240509,38.1616652609,4274.66666666667,2011,"et",-0.780154243994859
"07050302201170",2,0,0,1,0,0,1,2,5,"07050302201",5.98301240509,38.1616652609,6190.25,2011,"et",-0.780154243994859
"07050500304001",1,0,0,0,0,0,1,2,3,"07050500304",6.40123809791,38.3446012616,8011.5,2011,"et",-1.18803959835186
"07050500304013",4,1,0,0,0,0,4,2,5,"07050500304",6.40123809791,38.3446012616,12086.75,2011,"et",0.0437281018760846
"07050500304019",3,1,0,1,0,0,2,2,3,"07050500304",6.40123809791,38.3446012616,2295.25,2011,"et",-0.128472557005513
"07050500304037",3,1,0,1,0,0,2,2,3,"07050500304",6.40123809791,38.3446012616,5056.125,2011,"et",-0.128472557005513
"07050500304055",3,1,0,0,0,0,1,2,4,"07050500304",6.40123809791,38.3446012616,2528.6,2011,"et",-0.553136284768226
"07050500304091",3,1,0,0,0,0,2,2,3,"07050500304",6.40123809791,38.3446012616,6415,2011,"et",-0.410549964560033
"07050500304105",2,0,0,1,0,0,1,2,3,"07050500304",6.40123809791,38.3446012616,6420,2011,"et",-0.823451723212115
"07050500304110",1,0,0,0,0,0,1,2,3,"07050500304",6.40123809791,38.3446012616,2944.6,2011,"et",-1.18803959835186
"07050500304128",4,1,0,1,0,1,4,2,4,"07050500304",6.40123809791,38.3446012616,6241.375,2011,"et",0.956381871721256
"07050500304146",2,0,0,1,0,0,2,2,3,"07050500304",6.40123809791,38.3446012616,1177.72222222222,2011,"et",-0.659216663395294
"07050500304164",1,0,0,0,0,0,1,2,3,"07050500304",6.40123809791,38.3446012616,4295.25,2011,"et",-1.18803959835186
"07050601303022",2,1,0,1,0,0,2,2,5,"07050601303",5.94525407784,38.322510837,10989.2939453125,2011,"et",-0.167685545373479
"07050601303040",3,1,0,1,1,0,2,2,5,"07050601303",5.94525407784,38.322510837,4778.36263020833,2011,"et",0.457918579913056
"07050601303061",2,1,0,1,0,0,1,2,5,"07050601303",5.94525407784,38.322510837,4181.033203125,2011,"et",-0.3319206051903
"07050601303080",6,1,0,1,1,0,2,2,5,"07050601303",5.94525407784,38.322510837,3709.45368303571,2011,"et",0.705449982668719
"07050601303098",5,1,0,1,0,0,1,2,5,"07050601303",5.94525407784,38.322510837,3377.283203125,2011,"et",-0.0843892024346361
"07050601303117",5,1,0,1,1,0,1,2,5,"07050601303",5.94525407784,38.322510837,3044.9087890625,2011,"et",0.458704455266677
"07050601303135",4,1,0,0,1,0,2,1,5,"07050601303",5.94525407784,38.322510837,3123.38237847222,2011,"et",0.13022448397795
"07050601303153",2,1,0,1,0,0,2,2,5,"07050601303",5.94525407784,38.322510837,7100.69596354167,2011,"et",-0.167685545373479
"07050601303171",2,1,0,0,0,0,1,2,5,"07050601303",5.94525407784,38.322510837,2497.44112723214,2011,"et",-0.613998012744819
"07060201501003",2,0,0,0,0,0,1,2,3,"07060201501",6.94992604668,37.8864940524,1468.60002790179,2011,"et",-1.10552913076663
"07060201501015",2,0,0,0,0,0,1,2,3,"07060201501",6.94992604668,37.8864940524,947.542829241071,2011,"et",-1.10552913076663
"07060201501021",4,0,0,0,0,0,1,2,3,"07060201501",6.94992604668,37.8864940524,863.54306640625,2011,"et",-0.940508195596192
"07060201501033",4,0,0,0,0,0,1,2,5,"07060201501",6.94992604668,37.8864940524,1409,2011,"et",-0.897210716378937
"07060201501039",1,0,0,0,0,0,1,2,3,"07060201501",6.94992604668,37.8864940524,704.466634114583,2011,"et",-1.18803959835186
"07060201501057",4,0,0,1,0,0,1,2,3,"07060201501",6.94992604668,37.8864940524,3572.69112723214,2011,"et",-0.658430788041673
"07060201501075",4,0,0,0,0,0,1,2,3,"07060201501",6.94992604668,37.8864940524,4152.181640625,2011,"et",-0.940508195596192
"07060201501093",4,0,0,1,0,0,1,2,3,"07060201501",6.94992604668,37.8864940524,969.555555555556,2011,"et",-0.658430788041673
"07060201501111",2,0,0,0,0,0,1,2,3,"07060201501",6.94992604668,37.8864940524,8242.90690104167,2011,"et",-1.10552913076663
"07060201501129",2,0,0,0,0,0,1,2,3,"07060201501",6.94992604668,37.8864940524,549.86669921875,2011,"et",-1.10552913076663
"07060201501147",3,0,0,0,0,0,1,2,3,"07060201501",6.94992604668,37.8864940524,739.4,2011,"et",-1.02301866318141
"07060300103018",2,1,0,0,0,0,1,2,5,"07060300103",6.88872100597,37.9522518332,1410,2011,"et",-0.613998012744819
"07060300103148",3,1,0,0,0,0,1,2,5,"07060300103",6.88872100597,37.9522518332,3987.25,2011,"et",-0.531487545159598
"07060300103226",4,1,0,1,0,0,1,2,5,"07060300103",6.88872100597,37.9522518332,4062.85714285714,2011,"et",-0.166899670019857
"07060500601003",4,0,0,0,0,0,1,2,5,"07060500601",6.90210116638,37.7348762189,1630.2,2011,"et",-0.897210716378937
"07060500601015",4,0,0,0,0,0,1,2,5,"07060500601",6.90210116638,37.7348762189,2027,2011,"et",-0.897210716378937
"07060500601021",1,0,0,0,0,0,1,2,3,"07060500601",6.90210116638,37.7348762189,1670.6,2011,"et",-1.18803959835186
"07060500601057",4,0,0,0,0,0,1,2,3,"07060500601",6.90210116638,37.7348762189,1451.6318359375,2011,"et",-0.940508195596192
"07060500601075",2,0,0,1,0,0,1,2,3,"07060500601",6.90210116638,37.7348762189,3484.6,2011,"et",-0.823451723212115
"07060500601093",4,0,0,0,0,0,1,2,3,"07060500601",6.90210116638,37.7348762189,2747.1666015625,2011,"et",-0.940508195596192
"07060500601111",4,0,0,0,0,0,1,2,3,"07060500601",6.90210116638,37.7348762189,930.171456473214,2011,"et",-0.940508195596192
"07060500601129",3,0,0,0,0,0,1,2,3,"07060500601",6.90210116638,37.7348762189,730.2384765625,2011,"et",-1.02301866318141
"07060500601147",3,0,0,0,0,0,1,2,3,"07060500601",6.90210116638,37.7348762189,2501.06673177083,2011,"et",-1.02301866318141
"07060500601165",3,0,0,0,0,0,1,2,3,"07060500601",6.90210116638,37.7348762189,3514.10009765625,2011,"et",-1.02301866318141
"07060700601108",3,1,0,0,0,0,1,2,3,"07060700601",6.78301858962,37.5509812536,2179.228515625,2011,"et",-0.574785024376853
"07061000902022",3,0,0,0,0,0,1,2,3,"07061000902",6.70685847437,37.409545286,1663.7333984375,2011,"et",-1.02301866318141
"07070202904001",1,0,0,0,0,0,1,1,3,"07070202904",5.83633941337,36.6070302097,1252,2011,"et",-1.31616675431766
"07070202904022",1,0,0,0,0,0,1,1,3,"07070202904",5.83633941337,36.6070302097,3369.33325195312,2011,"et",-1.31616675431766
"07070202904045",3,0,0,0,0,0,1,2,3,"07070202904",5.83633941337,36.6070302097,2910.08349609375,2011,"et",-1.02301866318141
"07070202904066",3,0,0,1,0,0,1,2,3,"07070202904",5.83633941337,36.6070302097,1791.08663504464,2011,"et",-0.740941255626894
"07070202904087",3,0,0,1,0,0,1,2,3,"07070202904",5.83633941337,36.6070302097,2377.07400173611,2011,"et",-0.740941255626894
"07070202904108",3,0,0,0,0,0,1,2,3,"07070202904",5.83633941337,36.6070302097,4657.66650390625,2011,"et",-1.02301866318141
"07070202904129",1,0,0,0,0,0,1,1,3,"07070202904",5.83633941337,36.6070302097,2361.04743303571,2011,"et",-1.31616675431766
"07070202904150",1,0,0,0,0,0,1,2,3,"07070202904",5.83633941337,36.6070302097,1129.83333333333,2011,"et",-1.18803959835186
"07070202904171",1,0,0,1,0,0,1,2,3,"07070202904",5.83633941337,36.6070302097,4308.742578125,2011,"et",-0.905962190797336
"07070202904192",1,0,0,1,0,0,1,2,3,"07070202904",5.83633941337,36.6070302097,3176.4333984375,2011,"et",-0.905962190797336
"07070302101010",1,0,0,0,0,0,1,2,3,"07070302101",6.13630868631,36.6759763471,2225.908203125,2011,"et",-1.18803959835186
"07070302101014",1,0,0,0,0,0,1,2,3,"07070302101",6.13630868631,36.6759763471,1547.49658203125,2011,"et",-1.18803959835186
"07070302101022",1,0,0,0,0,0,1,2,4,"07070302101",6.13630868631,36.6759763471,4466.39892578125,2011,"et",-1.16639085874323
"07070302101026",1,0,0,0,0,0,1,2,4,"07070302101",6.13630868631,36.6759763471,3031.69653320312,2011,"et",-1.16639085874323
"07070302101038",1,0,0,0,0,0,1,2,4,"07070302101",6.13630868631,36.6759763471,1166.06408691406,2011,"et",-1.16639085874323
"07070302101050",1,0,0,0,0,0,1,2,4,"07070302101",6.13630868631,36.6759763471,3602.82649739583,2011,"et",-1.16639085874323
"07070302101062",2,0,0,1,0,0,1,2,4,"07070302101",6.13630868631,36.6759763471,5086.30810546875,2011,"et",-0.801802983603487
"07070302101074",1,0,0,0,0,0,1,2,4,"07070302101",6.13630868631,36.6759763471,1964.34118652344,2011,"et",-1.16639085874323
"07070302101086",1,0,0,0,0,0,1,2,4,"07070302101",6.13630868631,36.6759763471,2447.81713867188,2011,"et",-1.16639085874323
"07070302101098",1,0,0,0,0,0,1,2,4,"07070302101",6.13630868631,36.6759763471,2260.30305989583,2011,"et",-1.16639085874323
"07070302101110",1,0,0,0,0,0,1,2,4,"07070302101",6.13630868631,36.6759763471,3008.03564453125,2011,"et",-1.16639085874323
"07070600103032",3,1,0,1,1,0,4,2,5,"07070600103",4.8070976028,36.0818398582,9980,2011,"et",0.786388699546696
"07070600103057",2,1,0,1,0,0,1,2,4,"07070600103",4.8070976028,36.0818398582,6866,2011,"et",-0.353569344798927
"07070600103082",1,0,0,0,0,0,1,2,4,"07070600103",4.8070976028,36.0818398582,2476,2011,"et",-1.16639085874323
"07070600103095",1,0,0,0,0,0,1,2,4,"07070600103",4.8070976028,36.0818398582,1055.8,2011,"et",-1.16639085874323
"07070600103119",2,1,0,1,0,0,1,2,5,"07070600103",4.8070976028,36.0818398582,2221,2011,"et",-0.3319206051903
"07080100401064",3,0,0,0,0,0,1,2,3,"07080100401",7.82727102592,35.3924934526,10572.044921875,2011,"et",-1.02301866318141
"07080100401085",1,0,0,0,0,0,1,2,3,"07080100401",7.82727102592,35.3924934526,9480.2939453125,2011,"et",-1.18803959835186
"07080100401127",2,0,0,0,0,0,1,2,3,"07080100401",7.82727102592,35.3924934526,5678.31640625,2011,"et",-1.10552913076663
"07080100401148",2,1,0,1,0,0,1,2,3,"07080100401",7.82727102592,35.3924934526,6165.8046875,2011,"et",-0.375218084407555
"07080100401149",2,1,0,1,0,0,1,2,3,"07080100401",7.82727102592,35.3924934526,5163,2011,"et",-0.375218084407555
"07080100401175",4,0,0,1,0,0,1,2,3,"07080100401",7.82727102592,35.3924934526,7902.38623046875,2011,"et",-0.658430788041673
"07080100401196",2,0,0,0,0,0,1,2,3,"07080100401",7.82727102592,35.3924934526,38949.5,2011,"et",-1.10552913076663
"07080300206028",3,1,0,1,1,0,1,2,3,"07080300206",7.27556859449,35.3761222945,12402.21796875,2011,"et",0.25038604087898
"07080300206049",2,0,0,0,0,0,1,1,3,"07080300206",7.27556859449,35.3761222945,9279,2011,"et",-1.23365628673244
"07080300206067",2,1,0,1,0,0,1,2,3,"07080300206",7.27556859449,35.3761222945,2014.208984375,2011,"et",-0.375218084407555
"07080300206109",1,0,0,0,0,0,1,2,4,"07080300206",7.27556859449,35.3761222945,8414.318359375,2011,"et",-1.16639085874323
"07080300206127",4,1,0,1,1,0,1,2,3,"07080300206",7.27556859449,35.3761222945,5048.92734375,2011,"et",0.332896508464201
"07080300206165",6,1,0,1,1,0,1,2,3,"07080300206",7.27556859449,35.3761222945,9258.15569196429,2011,"et",0.497917443634643
"07080301501019",3,0,0,1,0,0,1,2,3,"07080301501",7.19057165925,35.4228308345,9382.25,2011,"et",-0.740941255626894
"07080301501034",3,0,0,1,0,0,1,2,3,"07080301501",7.19057165925,35.4228308345,2705.42431640625,2011,"et",-0.740941255626894
"07080301501049",4,0,0,1,0,0,1,2,3,"07080301501",7.19057165925,35.4228308345,4714.75,2011,"et",-0.658430788041673
"07080301501064",3,0,0,0,0,0,1,2,3,"07080301501",7.19057165925,35.4228308345,6249,2011,"et",-1.02301866318141
"07080301501079",3,0,0,0,0,0,1,2,3,"07080301501",7.19057165925,35.4228308345,9738,2011,"et",-1.02301866318141
"07080301501094",3,0,0,0,0,0,1,2,3,"07080301501",7.19057165925,35.4228308345,12552.6640625,2011,"et",-1.02301866318141
"07080301501109",3,0,0,0,0,0,1,2,3,"07080301501",7.19057165925,35.4228308345,4556.5,2011,"et",-1.02301866318141
"07090200503002",2,0,0,0,0,0,1,2,3,"07090200503",7.67211701378,35.8400122926,2292.45442708333,2011,"et",-1.10552913076663
"07090200503017",2,0,0,0,0,0,1,2,3,"07090200503",7.67211701378,35.8400122926,2620.836328125,2011,"et",-1.10552913076663
"07090200503027",3,0,0,0,1,0,1,2,3,"07090200503",7.67211701378,35.8400122926,4310.65657552083,2011,"et",-0.4799250054801
"07090200503032",3,0,0,1,0,0,1,2,3,"07090200503",7.67211701378,35.8400122926,4438.46763392857,2011,"et",-0.740941255626894
"07090200503047",3,0,0,1,0,0,1,2,3,"07090200503",7.67211701378,35.8400122926,6314.0546875,2011,"et",-0.740941255626894
"07090200503062",4,0,0,1,0,0,1,2,4,"07090200503",7.67211701378,35.8400122926,3240.41796875,2011,"et",-0.636782048433045
"07090200503077",2,0,0,1,0,0,1,1,3,"07090200503",7.67211701378,35.8400122926,2563.67522321429,2011,"et",-0.951578879177922
"07090200503092",2,0,0,0,0,0,1,2,3,"07090200503",7.67211701378,35.8400122926,1690.9658203125,2011,"et",-1.10552913076663
"07090200503107",2,0,0,0,0,0,1,2,3,"07090200503",7.67211701378,35.8400122926,3932.060546875,2011,"et",-1.10552913076663
"07090200503122",2,0,0,0,0,0,1,2,3,"07090200503",7.67211701378,35.8400122926,3328.54541015625,2011,"et",-1.10552913076663
"07090500303002",1,0,0,0,0,0,1,1,3,"07090500303",7.31318183469,36.5951905108,2205.1978515625,2011,"et",-1.31616675431766
"07090500303012",1,0,0,1,0,0,1,2,4,"07090500303",7.31318183469,36.5951905108,1715.73577008929,2011,"et",-0.884313451188708
"07090500303017",1,0,0,0,0,0,1,2,3,"07090500303",7.31318183469,36.5951905108,1206.33333333333,2011,"et",-1.18803959835186
"07090500303027",1,0,0,1,0,0,1,1,3,"07090500303",7.31318183469,36.5951905108,3298.36499023438,2011,"et",-1.03408934676314
"07090500303047",1,0,0,1,0,0,1,1,3,"07090500303",7.31318183469,36.5951905108,2589.680078125,2011,"et",-1.03408934676314
"07090500303062",1,0,0,0,0,0,1,2,4,"07090500303",7.31318183469,36.5951905108,4452.625,2011,"et",-1.16639085874323
"07090500303077",1,0,0,0,0,0,1,2,3,"07090500303",7.31318183469,36.5951905108,2333.40011160714,2011,"et",-1.18803959835186
"07090500303092",1,0,0,1,0,0,1,2,4,"07090500303",7.31318183469,36.5951905108,8780.326171875,2011,"et",-0.884313451188708
"07090500303107",1,0,0,1,0,0,1,1,3,"07090500303",7.31318183469,36.5951905108,2573.77514648438,2011,"et",-1.03408934676314
"07090500303122",3,0,0,0,0,0,1,2,3,"07090500303",7.31318183469,36.5951905108,5884.609375,2011,"et",-1.02301866318141
"07090600104022",3,1,0,0,1,0,1,2,5,"07090600104",7.11090917192,36.4669773812,3605.5,2011,"et",0.0116061125417155
"07090600104033",6,1,0,0,1,0,1,2,5,"07090600104",7.11090917192,36.4669773812,5788.14285714286,2011,"et",0.259137515297379
"07090600104044",2,1,0,1,1,0,1,2,5,"07090600104",7.11090917192,36.4669773812,7118,2011,"et",0.211173052511014
"07090600104055",3,1,1,1,1,0,1,2,5,"07090600104",7.11090917192,36.4669773812,4562.66666666667,2011,"et",0.787561197006776
"07090600104066",5,1,0,1,0,0,1,2,5,"07090600104",7.11090917192,36.4669773812,13831.044921875,2011,"et",-0.0843892024346361
"07090600104077",2,1,0,1,1,0,1,2,5,"07090600104",7.11090917192,36.4669773812,9377.66666666667,2011,"et",0.211173052511014
"07090600104099",5,1,0,0,1,0,1,2,5,"07090600104",7.11090917192,36.4669773812,4907.04036458333,2011,"et",0.176627047712158
"07090600104110",4,1,0,1,0,0,1,2,5,"07090600104",7.11090917192,36.4669773812,2428.73604910714,2011,"et",-0.166899670019857
"07090600104121",2,1,0,0,0,0,1,2,5,"07090600104",7.11090917192,36.4669773812,9942.181640625,2011,"et",-0.613998012744819
"07090701501032",1,0,0,0,0,0,1,2,3,"07090701501",6.98589410147,36.4255203181,2613.0181640625,2011,"et",-1.18803959835186
"07090701501122",1,0,0,0,0,0,1,2,3,"07090701501",6.98589410147,36.4255203181,3815.57584635417,2011,"et",-1.18803959835186
"07090701501137",1,0,0,1,0,0,1,2,3,"07090701501",6.98589410147,36.4255203181,3007.302734375,2011,"et",-0.905962190797336
"07090900601076",3,0,0,0,0,0,1,2,4,"07090900601",7.44867719122,35.868074501,9587.4546875,2011,"et",-1.00136992357279
"07090900601174",2,0,0,0,0,0,1,1,3,"07090900601",7.44867719122,35.868074501,969.04541015625,2011,"et",-1.23365628673244
"07090900601198",2,0,0,0,0,0,1,2,4,"07090900601",7.44867719122,35.868074501,4216.37667410714,2011,"et",-1.08388039115801
"07100100403004",1,0,1,1,1,1,1,2,4,"07100100403",6.63095001102,36.7852027008,3440.97786458333,2011,"et",0.804882985322426
"07100100403031",1,0,1,1,1,1,1,1,4,"07100100403",6.63095001102,36.7852027008,754.451102120536,2011,"et",0.676755829356618
"07100100403049",1,1,1,1,1,1,1,2,4,"07100100403",6.63095001102,36.7852027008,1742.57092285156,2011,"et",1.25311662412699
"07100100403058",1,0,1,1,1,1,1,2,4,"07100100403",6.63095001102,36.7852027008,635.828173828125,2011,"et",0.804882985322426
"07100100403085",1,0,1,1,1,1,1,2,4,"07100100403",6.63095001102,36.7852027008,530.384643554688,2011,"et",0.804882985322426
"07100100403112",1,0,1,1,1,1,1,2,4,"07100100403",6.63095001102,36.7852027008,1730.3994140625,2011,"et",0.804882985322426
"07100100403139",1,0,1,1,1,1,1,2,4,"07100100403",6.63095001102,36.7852027008,2194.36995442708,2011,"et",0.804882985322426
"07100100403193",1,0,1,1,1,1,1,2,4,"07100100403",6.63095001102,36.7852027008,2398.51953125,2011,"et",0.804882985322426
"07100100403220",1,0,0,0,0,0,1,1,4,"07100100403",6.63095001102,36.7852027008,588.261515299479,2011,"et",-1.29451801470903
"07100301001028",2,0,0,1,0,0,1,1,3,"07100301001",6.61699649052,37.4846255397,2007.10407366071,2011,"et",-0.951578879177922
"07100602401006",1,0,0,1,0,0,1,2,5,"07100602401",5.98817082582,37.4387863255,1242.74584960938,2011,"et",-0.862664711580081
"07100602401024",1,0,0,0,0,0,1,2,4,"07100602401",5.98817082582,37.4387863255,501.978820800781,2011,"et",-1.16639085874323
"07100602401060",1,0,0,0,0,0,1,2,3,"07100602401",5.98817082582,37.4387863255,841.547424316406,2011,"et",-1.18803959835186
"07100602401061",1,0,0,1,0,0,1,2,5,"07100602401",5.98817082582,37.4387863255,2898.75,2011,"et",-0.862664711580081
"07100602401100",1,0,0,0,0,0,1,2,4,"07100602401",5.98817082582,37.4387863255,617.525634765625,2011,"et",-1.16639085874323
"07100602401136",1,0,0,0,0,0,1,2,4,"07100602401",5.98817082582,37.4387863255,1100.97579520089,2011,"et",-1.16639085874323
